yearstart,yearend,locationabbr,locationdesc,datasource,topic,question,response,datavalueunit,datavaluetype,datavalue,datavaluealt,datavaluefootnotesymbol,datavaluefootnote,lowconfidencelimit,highconfidencelimit,stratificationcategory1,stratification1,stratificationcategory2,stratification2,stratificationcategory3,stratification3,geolocation,responseid,locationid,topicid,questionid,datavaluetypeid,stratificationcategoryid1,stratificationid1,stratificationcategoryid2,stratificationid2,stratificationcategoryid3,stratificationid3
2012,2012,AK,Alaska,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,17.4,17.4,,,15.6,19.5,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-147.72205903599973 64.84507995700051),,2,ALC,ALC2_2,AGEADJPREV,RACE,WHT,,,,
2012,2012,AL,Alabama,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.2,12.2,,,10.2,14.5,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-86.63186076199969 32.84057112200048),,1,ALC,ALC2_2,AGEADJPREV,RACE,BLK,,,,
2012,2012,AL,Alabama,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.6,7.6,,,6.4,9,Gender,Female,,,,,POINT(-86.63186076199969 32.84057112200048),,1,ALC,ALC2_2,AGEADJPREV,GENDER,GENF,,,,
2012,2012,AL,Alabama,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-86.63186076199969 32.84057112200048),,1,ALC,ALC2_2,AGEADJPREV,RACE,HIS,,,,
2012,2012,AL,Alabama,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,18.9,18.9,,,16.8,21.1,Gender,Male,,,,,POINT(-86.63186076199969 32.84057112200048),,1,ALC,ALC2_2,AGEADJPREV,GENDER,GENM,,,,
2012,2012,AL,Alabama,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,18.9,18.9,,,10.4,32,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-86.63186076199969 32.84057112200048),,1,ALC,ALC2_2,AGEADJPREV,RACE,MRC,,,,
2012,2012,AL,Alabama,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-86.63186076199969 32.84057112200048),,1,ALC,ALC2_2,AGEADJPREV,RACE,OTH,,,,
2012,2012,AL,Alabama,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,13,13,,,11.8,14.3,Overall,Overall,,,,,POINT(-86.63186076199969 32.84057112200048),,1,ALC,ALC2_2,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,AL,Alabama,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.9,13.9,,,12.4,15.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-86.63186076199969 32.84057112200048),,1,ALC,ALC2_2,AGEADJPREV,RACE,WHT,,,,
2012,2012,AR,Arkansas,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.9,9.9,,,7,13.7,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-92.27449074299966 34.74865012400045),,5,ALC,ALC2_2,AGEADJPREV,RACE,BLK,,,,
2012,2012,AR,Arkansas,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.1,8.1,,,6.8,9.8,Gender,Female,,,,,POINT(-92.27449074299966 34.74865012400045),,5,ALC,ALC2_2,AGEADJPREV,GENDER,GENF,,,,
2012,2012,AR,Arkansas,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.9,9.9,,,5.8,16.6,Race/Ethnicity,Hispanic,,,,,POINT(-92.27449074299966 34.74865012400045),,5,ALC,ALC2_2,AGEADJPREV,RACE,HIS,,,,
2012,2012,AR,Arkansas,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,16.6,16.6,,,14.3,19.2,Gender,Male,,,,,POINT(-92.27449074299966 34.74865012400045),,5,ALC,ALC2_2,AGEADJPREV,GENDER,GENM,,,,
2012,2012,AR,Arkansas,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-92.27449074299966 34.74865012400045),,5,ALC,ALC2_2,AGEADJPREV,RACE,MRC,,,,
2012,2012,AR,Arkansas,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-92.27449074299966 34.74865012400045),,5,ALC,ALC2_2,AGEADJPREV,RACE,OTH,,,,
2012,2012,AR,Arkansas,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.3,12.3,,,10.9,13.8,Overall,Overall,,,,,POINT(-92.27449074299966 34.74865012400045),,5,ALC,ALC2_2,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,AR,Arkansas,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.9,12.9,,,11.3,14.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-92.27449074299966 34.74865012400045),,5,ALC,ALC2_2,AGEADJPREV,RACE,WHT,,,,
2012,2012,AZ,Arizona,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),,4,ALC,ALC2_2,AGEADJPREV,RACE,BLK,,,,
2012,2012,AZ,Arizona,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.3,10.3,,,8.8,12.1,Gender,Female,,,,,POINT(-111.76381127699972 34.865970280000454),,4,ALC,ALC2_2,AGEADJPREV,GENDER,GENF,,,,
2012,2012,AZ,Arizona,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.9,14.9,,,12.1,18.2,Race/Ethnicity,Hispanic,,,,,POINT(-111.76381127699972 34.865970280000454),,4,ALC,ALC2_2,AGEADJPREV,RACE,HIS,,,,
2012,2012,AZ,Arizona,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,21.5,21.5,,,19.1,24.1,Gender,Male,,,,,POINT(-111.76381127699972 34.865970280000454),,4,ALC,ALC2_2,AGEADJPREV,GENDER,GENM,,,,
2012,2012,AZ,Arizona,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),,4,ALC,ALC2_2,AGEADJPREV,RACE,MRC,,,,
2012,2012,AZ,Arizona,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.4,13.4,,,9.1,19.3,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),,4,ALC,ALC2_2,AGEADJPREV,RACE,OTH,,,,
2012,2012,AZ,Arizona,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,15.9,15.9,,,14.4,17.5,Overall,Overall,,,,,POINT(-111.76381127699972 34.865970280000454),,4,ALC,ALC2_2,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,AZ,Arizona,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,16.8,16.8,,,15,18.8,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),,4,ALC,ALC2_2,AGEADJPREV,RACE,WHT,,,,
2012,2012,CA,California,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.9,14.9,,,11.2,19.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),,6,ALC,ALC2_2,AGEADJPREV,RACE,BLK,,,,
2012,2012,CA,California,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.1,11.1,,,10.1,12.2,Gender,Female,,,,,POINT(-120.99999953799971 37.63864012300047),,6,ALC,ALC2_2,AGEADJPREV,GENDER,GENF,,,,
2012,2012,CA,California,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,17,17,,,15.4,18.9,Race/Ethnicity,Hispanic,,,,,POINT(-120.99999953799971 37.63864012300047),,6,ALC,ALC2_2,AGEADJPREV,RACE,HIS,,,,
2012,2012,CA,California,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.9,22.9,,,21.3,24.5,Gender,Male,,,,,POINT(-120.99999953799971 37.63864012300047),,6,ALC,ALC2_2,AGEADJPREV,GENDER,GENM,,,,
2012,2012,CA,California,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,18.6,18.6,,,13.9,24.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),,6,ALC,ALC2_2,AGEADJPREV,RACE,MRC,,,,
2012,2012,CA,California,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.1,12.1,,,9.7,14.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),,6,ALC,ALC2_2,AGEADJPREV,RACE,OTH,,,,
2012,2012,CA,California,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,17,17,,,16,17.9,Overall,Overall,,,,,POINT(-120.99999953799971 37.63864012300047),,6,ALC,ALC2_2,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,CA,California,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,18.9,18.9,,,17.5,20.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),,6,ALC,ALC2_2,AGEADJPREV,RACE,WHT,,,,
2012,2012,CO,Colorado,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.6,13.6,,,9,20,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),,8,ALC,ALC2_2,AGEADJPREV,RACE,BLK,,,,
2012,2012,CO,Colorado,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.1,14.1,,,12.9,15.4,Gender,Female,,,,,POINT(-106.13361092099967 38.843840757000464),,8,ALC,ALC2_2,AGEADJPREV,GENDER,GENF,,,,
2012,2012,CO,Colorado,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,17.3,17.3,,,14.9,19.9,Race/Ethnicity,Hispanic,,,,,POINT(-106.13361092099967 38.843840757000464),,8,ALC,ALC2_2,AGEADJPREV,RACE,HIS,,,,
2012,2012,CO,Colorado,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,24.6,24.6,,,23.1,26.3,Gender,Male,,,,,POINT(-106.13361092099967 38.843840757000464),,8,ALC,ALC2_2,AGEADJPREV,GENDER,GENM,,,,
2012,2012,CO,Colorado,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,19.2,19.2,,,13.4,26.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),,8,ALC,ALC2_2,AGEADJPREV,RACE,MRC,,,,
2012,2012,CO,Colorado,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.3,12.3,,,8.4,17.6,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),,8,ALC,ALC2_2,AGEADJPREV,RACE,OTH,,,,
2012,2012,CO,Colorado,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,19.4,19.4,,,18.4,20.4,Overall,Overall,,,,,POINT(-106.13361092099967 38.843840757000464),,8,ALC,ALC2_2,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,CO,Colorado,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,21,21,,,19.8,22.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),,8,ALC,ALC2_2,AGEADJPREV,RACE,WHT,,,,
2012,2012,CT,Connecticut,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.3,10.3,,,7.3,14.3,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-72.64984095199964 41.56266102000046),,9,ALC,ALC2_2,AGEADJPREV,RACE,BLK,,,,
2012,2012,CT,Connecticut,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.6,13.6,,,12.1,15.3,Gender,Female,,,,,POINT(-72.64984095199964 41.56266102000046),,9,ALC,ALC2_2,AGEADJPREV,GENDER,GENF,,,,
2012,2012,CT,Connecticut,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.5,14.5,,,11.4,18.4,Race/Ethnicity,Hispanic,,,,,POINT(-72.64984095199964 41.56266102000046),,9,ALC,ALC2_2,AGEADJPREV,RACE,HIS,,,,
2012,2012,CT,Connecticut,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,23.5,23.5,,,21.5,25.7,Gender,Male,,,,,POINT(-72.64984095199964 41.56266102000046),,9,ALC,ALC2_2,AGEADJPREV,GENDER,GENM,,,,
2012,2012,CT,Connecticut,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-72.64984095199964 41.56266102000046),,9,ALC,ALC2_2,AGEADJPREV,RACE,MRC,,,,
2012,2012,CT,Connecticut,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.4,13.4,,,9,19.6,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-72.64984095199964 41.56266102000046),,9,ALC,ALC2_2,AGEADJPREV,RACE,OTH,,,,
2012,2012,CT,Connecticut,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,18.5,18.5,,,17.2,19.8,Overall,Overall,,,,,POINT(-72.64984095199964 41.56266102000046),,9,ALC,ALC2_2,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,CT,Connecticut,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,21.6,21.6,,,20,23.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-72.64984095199964 41.56266102000046),,9,ALC,ALC2_2,AGEADJPREV,RACE,WHT,,,,
2012,2012,DC,District of Columbia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,15.6,15.6,,,12.7,19,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-77.036871 38.907192),,11,ALC,ALC2_2,AGEADJPREV,RACE,BLK,,,,
2012,2012,DC,District of Columbia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,18.1,18.1,,,15.4,21.1,Gender,Female,,,,,POINT(-77.036871 38.907192),,11,ALC,ALC2_2,AGEADJPREV,GENDER,GENF,,,,
2012,2012,DC,District of Columbia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.4,12.4,,,7.7,19.4,Race/Ethnicity,Hispanic,,,,,POINT(-77.036871 38.907192),,11,ALC,ALC2_2,AGEADJPREV,RACE,HIS,,,,
2012,2012,DC,District of Columbia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.3,25.3,,,22.1,28.7,Gender,Male,,,,,POINT(-77.036871 38.907192),,11,ALC,ALC2_2,AGEADJPREV,GENDER,GENM,,,,
2012,2012,DC,District of Columbia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.8,25.8,,,14.1,42.4,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-77.036871 38.907192),,11,ALC,ALC2_2,AGEADJPREV,RACE,MRC,,,,
2012,2012,DC,District of Columbia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-77.036871 38.907192),,11,ALC,ALC2_2,AGEADJPREV,RACE,OTH,,,,
2012,2012,DC,District of Columbia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,21.3,21.3,,,19.2,23.6,Overall,Overall,,,,,POINT(-77.036871 38.907192),,11,ALC,ALC2_2,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,DC,District of Columbia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,29,29,,,25.6,32.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-77.036871 38.907192),,11,ALC,ALC2_2,AGEADJPREV,RACE,WHT,,,,
2012,2012,DE,Delaware,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.6,13.6,,,10.5,17.3,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-75.57774116799965 39.008830667000495),,10,ALC,ALC2_2,AGEADJPREV,RACE,BLK,,,,
2012,2012,DE,Delaware,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,15.1,15.1,,,13.3,17.1,Gender,Female,,,,,POINT(-75.57774116799965 39.008830667000495),,10,ALC,ALC2_2,AGEADJPREV,GENDER,GENF,,,,
2012,2012,DE,Delaware,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,17.2,17.2,,,10.8,26.2,Race/Ethnicity,Hispanic,,,,,POINT(-75.57774116799965 39.008830667000495),,10,ALC,ALC2_2,AGEADJPREV,RACE,HIS,,,,
2012,2012,DE,Delaware,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,24.6,24.6,,,22,27.5,Gender,Male,,,,,POINT(-75.57774116799965 39.008830667000495),,10,ALC,ALC2_2,AGEADJPREV,GENDER,GENM,,,,
2012,2012,DE,Delaware,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.3,25.3,,,16.1,37.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-75.57774116799965 39.008830667000495),,10,ALC,ALC2_2,AGEADJPREV,RACE,MRC,,,,
2012,2012,DE,Delaware,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.9,11.9,,,6.6,20.5,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-75.57774116799965 39.008830667000495),,10,ALC,ALC2_2,AGEADJPREV,RACE,OTH,,,,
2012,2012,DE,Delaware,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,19.7,19.7,,,18.1,21.4,Overall,Overall,,,,,POINT(-75.57774116799965 39.008830667000495),,10,ALC,ALC2_2,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,DE,Delaware,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.8,22.8,,,20.9,24.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-75.57774116799965 39.008830667000495),,10,ALC,ALC2_2,AGEADJPREV,RACE,WHT,,,,
2012,2012,FL,Florida,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12,12,,,8.9,15.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-81.92896053899966 28.932040377000476),,12,ALC,ALC2_2,AGEADJPREV,RACE,BLK,,,,
2012,2012,FL,Florida,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.7,12.7,,,11,14.6,Gender,Female,,,,,POINT(-81.92896053899966 28.932040377000476),,12,ALC,ALC2_2,AGEADJPREV,GENDER,GENF,,,,
2012,2012,FL,Florida,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,16,16,,,12.7,19.8,Race/Ethnicity,Hispanic,,,,,POINT(-81.92896053899966 28.932040377000476),,12,ALC,ALC2_2,AGEADJPREV,RACE,HIS,,,,
