year,stateabbr,statedesc,cityname,geographiclevel,datasource,category,uniqueid,measure,data_value_unit,datavaluetypeid,data_value_type,data_value,low_confidence_limit,high_confidence_limit,data_value_footnote_symbol,data_value_footnote,populationcount,geolocation,categoryid,measureid,cityfips,tractfips,short_question_text
2015,CA,California,Moreno Valley,City,BRFSS,Health Outcomes,649270,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.4,3.4,3.5,,,193365,POINT(-117.204501895 33.9244314112),HLTHOUT,STROKE,649270,,Stroke
2015,CA,California,Mountain View,City,BRFSS,Health Outcomes,649670,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,1.8,1.8,1.9,,,74066,POINT(-122.079544343 37.3999252379),HLTHOUT,STROKE,649670,,Stroke
2015,AZ,Arizona,Avondale,City,BRFSS,Health Outcomes,404720,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.2,3.1,3.3,,,76238,POINT(-112.323626619 33.3858367405),HLTHOUT,STROKE,404720,,Stroke
2015,CA,California,Murrieta,City,BRFSS,Health Outcomes,650076,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.4,2.3,2.5,,,103466,POINT(-117.190921143 33.5719743356),HLTHOUT,STROKE,650076,,Stroke
2015,CA,California,Napa,City,BRFSS,Health Outcomes,650258,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.5,2.5,2.6,,,76915,POINT(-122.301093331 38.2980424649),HLTHOUT,STROKE,650258,,Stroke
2015,CA,California,Newport Beach,City,BRFSS,Health Outcomes,651182,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,1.9,1.8,1.9,,,85186,POINT(-117.867364631 33.6150103607),HLTHOUT,STROKE,651182,,Stroke
2015,CA,California,Norwalk,City,BRFSS,Health Outcomes,652526,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.7,2.6,2.7,,,105549,POINT(-118.082915204 33.9068808228),HLTHOUT,STROKE,652526,,Stroke
2015,CA,California,Oakland,City,BRFSS,Health Outcomes,653000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.3,3.3,3.3,,,390724,POINT(-122.214859257 37.790878035),HLTHOUT,STROKE,653000,,Stroke
2015,CA,California,Oceanside,City,BRFSS,Health Outcomes,653322,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.7,2.6,2.7,,,167086,POINT(-117.308200285 33.2247457474),HLTHOUT,STROKE,653322,,Stroke
2015,CA,California,Ontario,City,BRFSS,Health Outcomes,653896,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.1,3,3.1,,,163924,POINT(-117.606427103 34.0392649464),HLTHOUT,STROKE,653896,,Stroke
2015,CA,California,Orange,City,BRFSS,Health Outcomes,653980,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.5,2.4,2.5,,,136416,POINT(-117.8231855 33.8046419567),HLTHOUT,STROKE,653980,,Stroke
2015,CA,California,Oxnard,City,BRFSS,Health Outcomes,654652,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3,3,3.1,,,197899,POINT(-119.18187657 34.1959237731),HLTHOUT,STROKE,654652,,Stroke
2015,CA,California,Palmdale,City,BRFSS,Health Outcomes,655156,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.4,3.4,3.5,,,152750,POINT(-118.105772328 34.5944899803),HLTHOUT,STROKE,655156,,Stroke
2015,CA,California,Pasadena,City,BRFSS,Health Outcomes,656000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.4,2.4,2.5,,,137122,POINT(-118.138921644 34.1597634806),HLTHOUT,STROKE,656000,,Stroke
2015,CA,California,Perris,City,BRFSS,Health Outcomes,656700,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.7,3.6,3.8,,,68386,POINT(-117.223291831 33.7897346094),HLTHOUT,STROKE,656700,,Stroke
2015,CA,California,Pleasanton,City,BRFSS,Health Outcomes,657792,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,1.8,1.7,1.9,,,70285,POINT(-121.880775002 37.6656092171),HLTHOUT,STROKE,657792,,Stroke
2015,CA,California,Pomona,City,BRFSS,Health Outcomes,658072,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.2,3.1,3.3,,,149058,POINT(-117.762551658 34.0585026366),HLTHOUT,STROKE,658072,,Stroke
2015,CA,California,Rancho Cucamonga,City,BRFSS,Health Outcomes,659451,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.3,2.3,2.4,,,165269,POINT(-117.56617587 34.1245895555),HLTHOUT,STROKE,659451,,Stroke
2015,CA,California,Redding,City,BRFSS,Health Outcomes,659920,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3,2.9,3.1,,,89861,POINT(-122.365026322 40.5697591271),HLTHOUT,STROKE,659920,,Stroke
2015,CA,California,Redlands,City,BRFSS,Health Outcomes,659962,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.4,2.3,2.5,,,68747,POINT(-117.170935294 34.0511315317),HLTHOUT,STROKE,659962,,Stroke
2015,CA,California,Redondo Beach,City,BRFSS,Health Outcomes,660018,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,1.8,1.8,1.9,,,66748,POINT(-118.376567893 33.8575280159),HLTHOUT,STROKE,660018,,Stroke
2015,CA,California,Redwood City,City,BRFSS,Health Outcomes,660102,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.2,2.2,2.3,,,76815,POINT(-122.224767617 37.5009145276),HLTHOUT,STROKE,660102,,Stroke
2015,AZ,Arizona,Chandler,City,BRFSS,Health Outcomes,412000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.3,2.3,2.4,,,236123,POINT(-111.852210033 33.28318981),HLTHOUT,STROKE,412000,,Stroke
2015,CA,California,Rialto,City,BRFSS,Health Outcomes,660466,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.5,3.4,3.6,,,99171,POINT(-117.388535978 34.1128158089),HLTHOUT,STROKE,660466,,Stroke
2015,CA,California,Richmond,City,BRFSS,Health Outcomes,660620,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.4,3.4,3.5,,,103701,POINT(-122.336803759 37.9479710365),HLTHOUT,STROKE,660620,,Stroke
2015,CA,California,Riverside,City,BRFSS,Health Outcomes,662000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3,2.9,3,,,303871,POINT(-117.394845824 33.9381251685),HLTHOUT,STROKE,662000,,Stroke
2015,CA,California,Roseville,City,BRFSS,Health Outcomes,662938,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.3,2.2,2.3,,,118788,POINT(-121.302847708 38.7657516182),HLTHOUT,STROKE,662938,,Stroke
2015,CA,California,Sacramento,City,BRFSS,Health Outcomes,664000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.2,3.1,3.2,,,466488,POINT(-121.468299801 38.5666321567),HLTHOUT,STROKE,664000,,Stroke
2015,CA,California,Salinas,City,BRFSS,Health Outcomes,664224,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.3,3.3,3.4,,,150441,POINT(-121.631811961 36.6889174321),HLTHOUT,STROKE,664224,,Stroke
2015,CA,California,San Bernardino,City,BRFSS,Health Outcomes,665000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.2,4.2,4.3,,,209924,POINT(-117.295272732 34.1392322844),HLTHOUT,STROKE,665000,,Stroke
2015,CA,California,San Buenaventura (Ventura),City,BRFSS,Health Outcomes,665042,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.3,2.3,2.4,,,106433,POINT(-119.231436551 34.2743610206),HLTHOUT,STROKE,665042,,Stroke
2015,AZ,Arizona,Gilbert,City,BRFSS,Health Outcomes,427400,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.1,2.1,2.2,,,208453,POINT(-111.746237467 33.310149392),HLTHOUT,STROKE,427400,,Stroke
2015,CA,California,San Diego,City,BRFSS,Health Outcomes,666000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.5,2.5,2.5,,,1307402,POINT(-117.119792061 32.8355639418),HLTHOUT,STROKE,666000,,Stroke
2015,CA,California,San Francisco,City,BRFSS,Health Outcomes,667000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.3,2.3,2.3,,,805235,POINT(-122.440987876 37.7559136611),HLTHOUT,STROKE,667000,,Stroke
2015,CA,California,San Jose,City,BRFSS,Health Outcomes,668000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.3,2.2,2.3,,,945942,POINT(-121.847228423 37.3003963176),HLTHOUT,STROKE,668000,,Stroke
2015,AZ,Arizona,Glendale,City,BRFSS,Health Outcomes,427820,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.1,3.1,3.2,,,226721,POINT(-112.225306421 33.5796123089),HLTHOUT,STROKE,427820,,Stroke
2015,CA,California,San Leandro,City,BRFSS,Health Outcomes,668084,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.5,2.5,2.6,,,84950,POINT(-122.159061655 37.7074299262),HLTHOUT,STROKE,668084,,Stroke
2015,CA,California,San Marcos,City,BRFSS,Health Outcomes,668196,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.7,2.6,2.8,,,83781,POINT(-117.174363098 33.134965986),HLTHOUT,STROKE,668196,,Stroke
2015,CA,California,San Mateo,City,BRFSS,Health Outcomes,668252,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.1,2,2.1,,,97207,POINT(-122.312390346 37.5518226893),HLTHOUT,STROKE,668252,,Stroke
2015,CA,California,San Ramon,City,BRFSS,Health Outcomes,668378,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,1.7,1.6,1.7,,,72148,POINT(-121.938150371 37.7623705462),HLTHOUT,STROKE,668378,,Stroke
2015,CA,California,Santa Ana,City,BRFSS,Health Outcomes,669000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.3,3.3,3.3,,,324528,POINT(-117.881890237 33.7366948419),HLTHOUT,STROKE,669000,,Stroke
2015,CA,California,Santa Barbara,City,BRFSS,Health Outcomes,669070,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.3,2.3,2.4,,,88410,POINT(-119.720187334 34.4285733874),HLTHOUT,STROKE,669070,,Stroke
2015,CA,California,Santa Clara,City,BRFSS,Health Outcomes,669084,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2,1.9,2,,,116468,POINT(-121.967932117 37.3646197504),HLTHOUT,STROKE,669084,,Stroke
2015,CA,California,Santa Clarita,City,BRFSS,Health Outcomes,669088,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.2,2.2,2.3,,,176320,POINT(-118.503504698 34.4119039185),HLTHOUT,STROKE,669088,,Stroke
2015,CA,California,Santa Maria,City,BRFSS,Health Outcomes,669196,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.4,3.3,3.5,,,99553,POINT(-120.443326954 34.9333735757),HLTHOUT,STROKE,669196,,Stroke
2015,CA,California,Santa Monica,City,BRFSS,Health Outcomes,670000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2,2,2.1,,,89736,POINT(-118.481563937 34.0231891612),HLTHOUT,STROKE,670000,,Stroke
2015,CA,California,Santa Rosa,City,BRFSS,Health Outcomes,670098,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.5,2.5,2.6,,,167815,POINT(-122.706005935 38.4464423102),HLTHOUT,STROKE,670098,,Stroke
2015,CA,California,Simi Valley,City,BRFSS,Health Outcomes,672016,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.2,2.1,2.2,,,124237,POINT(-118.748980462 34.2662462857),HLTHOUT,STROKE,672016,,Stroke
2015,CA,California,South Gate,City,BRFSS,Health Outcomes,673080,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.2,3.1,3.3,,,94396,POINT(-118.192550525 33.9447322664),HLTHOUT,STROKE,673080,,Stroke
2015,CA,California,Stockton,City,BRFSS,Health Outcomes,675000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.5,3.5,3.6,,,291707,POINT(-121.311121669 37.9766322679),HLTHOUT,STROKE,675000,,Stroke
2015,CA,California,Sunnyvale,City,BRFSS,Health Outcomes,677000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,1.8,1.8,1.9,,,140081,POINT(-122.025624324 37.3834416566),HLTHOUT,STROKE,677000,,Stroke
2015,CA,California,Temecula,City,BRFSS,Health Outcomes,678120,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.3,2.2,2.3,,,100097,POINT(-117.12239028 33.5029980884),HLTHOUT,STROKE,678120,,Stroke
2015,CA,California,Thousand Oaks,City,BRFSS,Health Outcomes,678582,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2,2,2.1,,,126683,POINT(-118.874888411 34.1917745655),HLTHOUT,STROKE,678582,,Stroke
2015,CA,California,Torrance,City,BRFSS,Health Outcomes,680000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,1.9,1.9,2,,,145438,POINT(-118.341641983 33.8345985464),HLTHOUT,STROKE,680000,,Stroke
2015,CA,California,Tracy,City,BRFSS,Health Outcomes,680238,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.6,2.5,2.7,,,82922,POINT(-121.444621463 37.7243277375),HLTHOUT,STROKE,680238,,Stroke
2015,CA,California,Turlock,City,BRFSS,Health Outcomes,680812,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.9,2.8,3,,,68549,POINT(-120.858762412 37.5052158271),HLTHOUT,STROKE,680812,,Stroke
2015,CA,California,Tustin,City,BRFSS,Health Outcomes,680854,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.4,2.4,2.5,,,75540,POINT(-117.810730968 33.7308520326),HLTHOUT,STROKE,680854,,Stroke
2015,CA,California,Union City,City,BRFSS,Health Outcomes,681204,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.2,2.1,2.2,,,69516,POINT(-122.018966106 37.6028390812),HLTHOUT,STROKE,681204,,Stroke
2015,CA,California,Upland,City,BRFSS,Health Outcomes,681344,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.6,2.5,2.6,,,73732,POINT(-117.660290062 34.1178445701),HLTHOUT,STROKE,681344,,Stroke
2015,CA,California,Vacaville,City,BRFSS,Health Outcomes,681554,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.6,2.5,2.7,,,92428,POINT(-121.96903046 38.3597235063),HLTHOUT,STROKE,681554,,Stroke
2015,CA,California,Vallejo,City,BRFSS,Health Outcomes,681666,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.1,3.1,3.1,,,115942,POINT(-122.235518478 38.1135329247),HLTHOUT,STROKE,681666,,Stroke
2015,CA,California,Victorville,City,BRFSS,Health Outcomes,682590,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.7,3.6,3.8,,,115903,POINT(-117.353855136 34.5277691103),HLTHOUT,STROKE,682590,,Stroke
2015,CA,California,Visalia,City,BRFSS,Health Outcomes,682954,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3,2.9,3,,,124442,POINT(-119.325273214 36.3270623157),HLTHOUT,STROKE,682954,,Stroke
2015,CA,California,Vista,City,BRFSS,Health Outcomes,682996,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3,2.9,3.1,,,93834,POINT(-117.238607217 33.1895481978),HLTHOUT,STROKE,682996,,Stroke
2015,CA,California,West Covina,City,BRFSS,Health Outcomes,684200,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.3,2.3,2.3,,,106098,POINT(-117.91128206 34.0554415174),HLTHOUT,STROKE,684200,,Stroke
2015,CA,California,Westminster,City,BRFSS,Health Outcomes,684550,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.8,2.8,2.9,,,89701,POINT(-117.993760054 33.7521523769),HLTHOUT,STROKE,684550,,Stroke
2015,CA,California,Whittier,City,BRFSS,Health Outcomes,685292,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.3,2.3,2.4,,,85331,POINT(-118.018796341 33.9678255596),HLTHOUT,STROKE,685292,,Stroke
2015,CO,Colorado,Arvada,City,BRFSS,Health Outcomes,803455,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.2,2.2,2.3,,,106433,POINT(-105.146327974 39.8308263293),HLTHOUT,STROKE,803455,,Stroke
2015,CO,Colorado,Aurora,City,BRFSS,Health Outcomes,804000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3,2.9,3,,,325078,POINT(-104.726526621 39.7091594781),HLTHOUT,STROKE,804000,,Stroke
2015,CO,Colorado,Boulder,City,BRFSS,Health Outcomes,807850,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.3,2.2,2.4,,,97385,POINT(-105.25151776 40.0275510494),HLTHOUT,STROKE,807850,,Stroke
2015,CO,Colorado,Centennial,City,BRFSS,Health Outcomes,812815,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2,1.9,2,,,100377,POINT(-104.867986891 39.592872073),HLTHOUT,STROKE,812815,,Stroke
2015,CO,Colorado,Colorado Springs,City,BRFSS,Health Outcomes,816000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.6,2.6,2.6,,,416427,POINT(-104.760664479 38.8672748077),HLTHOUT,STROKE,816000,,Stroke
2015,AZ,Arizona,Mesa,City,BRFSS,Health Outcomes,446000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.9,2.8,2.9,,,439041,POINT(-111.718721181 33.4022837359),HLTHOUT,STROKE,446000,,Stroke
2015,CO,Colorado,Denver,City,BRFSS,Health Outcomes,820000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.7,2.7,2.7,,,600158,POINT(-104.876365322 39.7620283743),HLTHOUT,STROKE,820000,,Stroke
2015,CO,Colorado,Fort Collins,City,BRFSS,Health Outcomes,827425,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.4,2.4,2.5,,,143986,POINT(-105.065904872 40.5487758924),HLTHOUT,STROKE,827425,,Stroke
2015,CO,Colorado,Greeley,City,BRFSS,Health Outcomes,832155,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.9,2.8,2.9,,,92889,POINT(-104.771170982 40.4141369521),HLTHOUT,STROKE,832155,,Stroke
2015,CO,Colorado,Lakewood,City,BRFSS,Health Outcomes,843000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.4,2.3,2.4,,,142980,POINT(-105.116965444 39.6976734462),HLTHOUT,STROKE,843000,,Stroke
2015,CO,Colorado,Longmont,City,BRFSS,Health Outcomes,845970,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.5,2.4,2.6,,,86270,POINT(-105.10195106 40.1695164708),HLTHOUT,STROKE,845970,,Stroke
2015,CO,Colorado,Loveland,City,BRFSS,Health Outcomes,846465,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.4,2.3,2.5,,,66859,POINT(-105.061758435 40.4165693758),HLTHOUT,STROKE,846465,,Stroke
2015,CO,Colorado,Pueblo,City,BRFSS,Health Outcomes,862000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.2,3.1,3.2,,,106595,POINT(-104.612001218 38.2733957251),HLTHOUT,STROKE,862000,,Stroke
2015,CO,Colorado,Thornton,City,BRFSS,Health Outcomes,877290,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.4,2.4,2.5,,,118772,POINT(-104.944956758 39.9193994188),HLTHOUT,STROKE,877290,,Stroke
2015,CO,Colorado,Westminster,City,BRFSS,Health Outcomes,883835,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.3,2.2,2.3,,,106114,POINT(-105.062645316 39.8838511475),HLTHOUT,STROKE,883835,,Stroke
2015,CT,Connecticut,Bridgeport,City,BRFSS,Health Outcomes,908000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.8,3.7,3.8,,,144229,POINT(-73.196054694 41.1928054233),HLTHOUT,STROKE,908000,,Stroke
2015,CT,Connecticut,Danbury,City,BRFSS,Health Outcomes,918430,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.6,2.5,2.7,,,80893,POINT(-73.470938682 41.4015898606),HLTHOUT,STROKE,918430,,Stroke
2015,CT,Connecticut,Hartford,City,BRFSS,Health Outcomes,937000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.6,4.5,4.7,,,124775,POINT(-72.6834012389 41.7660706419),HLTHOUT,STROKE,937000,,Stroke
2015,CT,Connecticut,New Britain,City,BRFSS,Health Outcomes,950370,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.3,3.2,3.4,,,73206,POINT(-72.7861630705 41.675922654),HLTHOUT,STROKE,950370,,Stroke
2015,CT,Connecticut,New Haven,City,BRFSS,Health Outcomes,952000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.8,3.7,3.8,,,129779,POINT(-72.9247595793 41.3113869392),HLTHOUT,STROKE,952000,,Stroke
2015,AZ,Arizona,Peoria,City,BRFSS,Health Outcomes,454050,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.4,2.4,2.5,,,154065,POINT(-112.298680584 33.7847206422),HLTHOUT,STROKE,454050,,Stroke
2015,CT,Connecticut,Norwalk,City,BRFSS,Health Outcomes,955990,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.4,2.3,2.4,,,85603,POINT(-73.4224513123 41.1175631682),HLTHOUT,STROKE,955990,,Stroke
2015,CT,Connecticut,Stamford,City,BRFSS,Health Outcomes,973000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.4,2.3,2.4,,,122643,POINT(-73.5589363142 41.1049145013),HLTHOUT,STROKE,973000,,Stroke
2015,CT,Connecticut,Waterbury,City,BRFSS,Health Outcomes,980000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.6,3.5,3.6,,,110366,POINT(-73.036129832 41.5582443266),HLTHOUT,STROKE,980000,,Stroke
2015,DE,Delaware,Wilmington,City,BRFSS,Health Outcomes,1077580,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.3,4.2,4.4,,,70851,POINT(-75.5418960925 39.7412748227),HLTHOUT,STROKE,1077580,,Stroke
2015,DC,District of Columbia,Washington,City,BRFSS,Health Outcomes,1150000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.5,3.4,3.5,,,601723,POINT(-77.0147205666 38.9099241426),HLTHOUT,STROKE,1150000,,Stroke
2015,FL,Florida,Boca Raton,City,BRFSS,Health Outcomes,1207300,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.2,2.1,2.2,,,84392,POINT(-80.1078208861 26.3749012715),HLTHOUT,STROKE,1207300,,Stroke
2015,FL,Florida,Boynton Beach,City,BRFSS,Health Outcomes,1207875,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.2,3.1,3.2,,,68217,POINT(-80.0814660417 26.5279818052),HLTHOUT,STROKE,1207875,,Stroke
