year,stateabbr,statedesc,cityname,geographiclevel,datasource,category,uniqueid,measure,data_value_unit,datavaluetypeid,data_value_type,data_value,low_confidence_limit,high_confidence_limit,data_value_footnote_symbol,data_value_footnote,populationcount,geolocation,categoryid,measureid,cityfips,tractfips,short_question_text
2014,CA,California,Mountain View,City,BRFSS,Prevention,0649670,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,33.4,32.4,34.4,,,74066,POINT(-122.079544343 37.3999252379),PREVENT,COREW,649670,,Core preventive services for older women
2014,CA,California,Murrieta,City,BRFSS,Prevention,0650076,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,31.5,29.9,33.0,,,103466,POINT(-117.190921143 33.5719743356),PREVENT,COREW,650076,,Core preventive services for older women
2014,CA,California,Napa,City,BRFSS,Prevention,0650258,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,29.9,28.6,31.2,,,76915,POINT(-122.301093331 38.2980424649),PREVENT,COREW,650258,,Core preventive services for older women
2014,CA,California,Newport Beach,City,BRFSS,Prevention,0651182,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,35.5,34.4,36.7,,,85186,POINT(-117.867364631 33.6150103607),PREVENT,COREW,651182,,Core preventive services for older women
2014,CA,California,Norwalk,City,BRFSS,Prevention,0652526,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,23.1,22.4,23.8,,,105549,POINT(-118.082915204 33.9068808228),PREVENT,COREW,652526,,Core preventive services for older women
2014,CA,California,Oakland,City,BRFSS,Prevention,0653000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,25.0,24.6,25.3,,,390724,POINT(-122.214859257 37.790878035),PREVENT,COREW,653000,,Core preventive services for older women
2014,CA,California,Oceanside,City,BRFSS,Prevention,0653322,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,27.3,26.5,28.1,,,167086,POINT(-117.308200285 33.2247457474),PREVENT,COREW,653322,,Core preventive services for older women
2014,CA,California,Ontario,City,BRFSS,Prevention,0653896,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,24.0,23.3,24.6,,,163924,POINT(-117.606427103 34.0392649464),PREVENT,COREW,653896,,Core preventive services for older women
2014,AL,Alabama,Birmingham,City,BRFSS,Prevention,0107000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,27.9,27.3,28.4,,,212237,POINT(-86.7988174678 33.5275663773),PREVENT,COREW,107000,,Core preventive services for older women
2014,CA,California,Orange,City,BRFSS,Prevention,0653980,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,29.9,29.0,30.7,,,136416,POINT(-117.8231855 33.8046419567),PREVENT,COREW,653980,,Core preventive services for older women
2014,AZ,Arizona,Chandler,City,BRFSS,Prevention,0412000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,35.2,34.3,36.0,,,236123,POINT(-111.852210033 33.28318981),PREVENT,COREW,412000,,Core preventive services for older women
2014,CA,California,Oxnard,City,BRFSS,Prevention,0654652,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,22.5,21.8,23.2,,,197899,POINT(-119.18187657 34.1959237731),PREVENT,COREW,654652,,Core preventive services for older women
2014,CA,California,Palmdale,City,BRFSS,Prevention,0655156,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,22.4,21.8,23.0,,,152750,POINT(-118.105772328 34.5944899803),PREVENT,COREW,655156,,Core preventive services for older women
2014,CA,California,Pasadena,City,BRFSS,Prevention,0656000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,28.5,27.9,29.0,,,137122,POINT(-118.138921644 34.1597634806),PREVENT,COREW,656000,,Core preventive services for older women
2014,CA,California,Perris,City,BRFSS,Prevention,0656700,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,20.5,19.6,21.6,,,68386,POINT(-117.223291831 33.7897346094),PREVENT,COREW,656700,,Core preventive services for older women
2014,CA,California,Pleasanton,City,BRFSS,Prevention,0657792,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,33.0,31.7,34.4,,,70285,POINT(-121.880775002 37.6656092171),PREVENT,COREW,657792,,Core preventive services for older women
2014,CA,California,Pomona,City,BRFSS,Prevention,0658072,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,21.8,21.1,22.4,,,149058,POINT(-117.762551658 34.0585026366),PREVENT,COREW,658072,,Core preventive services for older women
2014,CA,California,Rancho Cucamonga,City,BRFSS,Prevention,0659451,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,30.0,29.4,30.7,,,165269,POINT(-117.56617587 34.1245895555),PREVENT,COREW,659451,,Core preventive services for older women
2014,CA,California,Redding,City,BRFSS,Prevention,0659920,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,26.1,25.0,27.0,,,89861,POINT(-122.365026322 40.5697591271),PREVENT,COREW,659920,,Core preventive services for older women
2014,CA,California,Redlands,City,BRFSS,Prevention,0659962,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,31.2,29.8,32.7,,,68747,POINT(-117.170935294 34.0511315317),PREVENT,COREW,659962,,Core preventive services for older women
2014,CA,California,Redondo Beach,City,BRFSS,Prevention,0660018,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,32.7,31.7,33.7,,,66748,POINT(-118.376567893 33.8575280159),PREVENT,COREW,660018,,Core preventive services for older women
2014,CA,California,Redwood City,City,BRFSS,Prevention,0660102,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,32.4,31.3,33.4,,,76815,POINT(-122.224767617 37.5009145276),PREVENT,COREW,660102,,Core preventive services for older women
2014,CA,California,Rialto,City,BRFSS,Prevention,0660466,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,22.2,21.6,22.8,,,99171,POINT(-117.388535978 34.1128158089),PREVENT,COREW,660466,,Core preventive services for older women
2014,CA,California,Richmond,City,BRFSS,Prevention,0660620,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,23.9,23.1,24.6,,,103701,POINT(-122.336803759 37.9479710365),PREVENT,COREW,660620,,Core preventive services for older women
2014,CA,California,Riverside,City,BRFSS,Prevention,0662000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,26.7,26.2,27.2,,,303871,POINT(-117.394845824 33.9381251685),PREVENT,COREW,662000,,Core preventive services for older women
2014,CA,California,Roseville,City,BRFSS,Prevention,0662938,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,33.0,31.6,34.3,,,118788,POINT(-121.302847708 38.7657516182),PREVENT,COREW,662938,,Core preventive services for older women
2014,CA,California,Sacramento,City,BRFSS,Prevention,0664000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,26.3,25.9,26.7,,,466488,POINT(-121.468299801 38.5666321567),PREVENT,COREW,664000,,Core preventive services for older women
2014,AZ,Arizona,Gilbert,City,BRFSS,Prevention,0427400,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,36.9,36.1,37.7,,,208453,POINT(-111.746237467 33.310149392),PREVENT,COREW,427400,,Core preventive services for older women
2014,CA,California,Salinas,City,BRFSS,Prevention,0664224,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,22.8,22.1,23.7,,,150441,POINT(-121.631811961 36.6889174321),PREVENT,COREW,664224,,Core preventive services for older women
2014,CA,California,San Bernardino,City,BRFSS,Prevention,0665000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,21.3,20.8,21.9,,,209924,POINT(-117.295272732 34.1392322844),PREVENT,COREW,665000,,Core preventive services for older women
2014,CA,California,San Buenaventura (Ventura),City,BRFSS,Prevention,0665042,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,29.3,28.3,30.2,,,106433,POINT(-119.231436551 34.2743610206),PREVENT,COREW,665042,,Core preventive services for older women
2014,CA,California,San Diego,City,BRFSS,Prevention,0666000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,28.4,28.1,28.6,,,1307402,POINT(-117.119792061 32.8355639418),PREVENT,COREW,666000,,Core preventive services for older women
2014,CA,California,San Francisco,City,BRFSS,Prevention,0667000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,28.8,28.5,29.1,,,805235,POINT(-122.440987876 37.7559136611),PREVENT,COREW,667000,,Core preventive services for older women
2014,AZ,Arizona,Glendale,City,BRFSS,Prevention,0427820,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,30.4,29.7,31.0,,,226721,POINT(-112.225306421 33.5796123089),PREVENT,COREW,427820,,Core preventive services for older women
2014,CA,California,San Jose,City,BRFSS,Prevention,0668000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,29.8,29.5,30.2,,,945942,POINT(-121.847228423 37.3003963176),PREVENT,COREW,668000,,Core preventive services for older women
2014,CA,California,San Leandro,City,BRFSS,Prevention,0668084,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,27.1,26.2,27.9,,,84950,POINT(-122.159061655 37.7074299262),PREVENT,COREW,668084,,Core preventive services for older women
2014,CA,California,San Marcos,City,BRFSS,Prevention,0668196,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,26.8,25.5,28.2,,,83781,POINT(-117.174363098 33.134965986),PREVENT,COREW,668196,,Core preventive services for older women
2014,CA,California,San Mateo,City,BRFSS,Prevention,0668252,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,33.4,32.6,34.3,,,97207,POINT(-122.312390346 37.5518226893),PREVENT,COREW,668252,,Core preventive services for older women
2014,CA,California,San Ramon,City,BRFSS,Prevention,0668378,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,34.0,32.8,35.4,,,72148,POINT(-121.938150371 37.7623705462),PREVENT,COREW,668378,,Core preventive services for older women
2014,CA,California,Santa Ana,City,BRFSS,Prevention,0669000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,22.5,22.1,23.0,,,324528,POINT(-117.881890237 33.7366948419),PREVENT,COREW,669000,,Core preventive services for older women
2014,CA,California,Santa Barbara,City,BRFSS,Prevention,0669070,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,31.3,30.4,32.3,,,88410,POINT(-119.720187334 34.4285733874),PREVENT,COREW,669070,,Core preventive services for older women
2014,CA,California,Santa Clara,City,BRFSS,Prevention,0669084,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,31.8,31.0,32.7,,,116468,POINT(-121.967932117 37.3646197504),PREVENT,COREW,669084,,Core preventive services for older women
2014,CA,California,Santa Clarita,City,BRFSS,Prevention,0669088,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,30.0,29.2,30.7,,,176320,POINT(-118.503504698 34.4119039185),PREVENT,COREW,669088,,Core preventive services for older women
2014,CA,California,Santa Maria,City,BRFSS,Prevention,0669196,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,24.3,23.1,25.5,,,99553,POINT(-120.443326954 34.9333735757),PREVENT,COREW,669196,,Core preventive services for older women
2014,CA,California,Santa Monica,City,BRFSS,Prevention,0670000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,31.7,30.7,32.6,,,89736,POINT(-118.481563937 34.0231891612),PREVENT,COREW,670000,,Core preventive services for older women
2014,CA,California,Santa Rosa,City,BRFSS,Prevention,0670098,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,31.1,30.2,32.0,,,167815,POINT(-122.706005935 38.4464423102),PREVENT,COREW,670098,,Core preventive services for older women
2014,CA,California,Simi Valley,City,BRFSS,Prevention,0672016,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,29.8,28.9,30.7,,,124237,POINT(-118.748980462 34.2662462857),PREVENT,COREW,672016,,Core preventive services for older women
2014,CA,California,South Gate,City,BRFSS,Prevention,0673080,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,18.5,17.7,19.4,,,94396,POINT(-118.192550525 33.9447322664),PREVENT,COREW,673080,,Core preventive services for older women
2014,CA,California,Stockton,City,BRFSS,Prevention,0675000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,23.4,22.9,23.8,,,291707,POINT(-121.311121669 37.9766322679),PREVENT,COREW,675000,,Core preventive services for older women
2014,CA,California,Sunnyvale,City,BRFSS,Prevention,0677000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,33.5,32.8,34.3,,,140081,POINT(-122.025624324 37.3834416566),PREVENT,COREW,677000,,Core preventive services for older women
2014,CA,California,Temecula,City,BRFSS,Prevention,0678120,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,31.5,30.4,32.5,,,100097,POINT(-117.12239028 33.5029980884),PREVENT,COREW,678120,,Core preventive services for older women
2014,CA,California,Thousand Oaks,City,BRFSS,Prevention,0678582,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,31.6,30.6,32.7,,,126683,POINT(-118.874888411 34.1917745655),PREVENT,COREW,678582,,Core preventive services for older women
2014,CA,California,Torrance,City,BRFSS,Prevention,0680000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,31.1,30.5,31.8,,,145438,POINT(-118.341641983 33.8345985464),PREVENT,COREW,680000,,Core preventive services for older women
2014,CA,California,Tracy,City,BRFSS,Prevention,0680238,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,26.9,25.8,28.0,,,82922,POINT(-121.444621463 37.7243277375),PREVENT,COREW,680238,,Core preventive services for older women
2014,CA,California,Turlock,City,BRFSS,Prevention,0680812,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,28.5,26.9,30.3,,,68549,POINT(-120.858762412 37.5052158271),PREVENT,COREW,680812,,Core preventive services for older women
2014,CA,California,Tustin,City,BRFSS,Prevention,0680854,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,29.7,28.6,30.8,,,75540,POINT(-117.810730968 33.7308520326),PREVENT,COREW,680854,,Core preventive services for older women
2014,AZ,Arizona,Mesa,City,BRFSS,Prevention,0446000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,32.4,31.8,32.9,,,439041,POINT(-111.718721181 33.4022837359),PREVENT,COREW,446000,,Core preventive services for older women
2014,CA,California,Union City,City,BRFSS,Prevention,0681204,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,27.4,26.4,28.5,,,69516,POINT(-122.018966106 37.6028390812),PREVENT,COREW,681204,,Core preventive services for older women
2014,CA,California,Upland,City,BRFSS,Prevention,0681344,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,29.6,28.7,30.6,,,73732,POINT(-117.660290062 34.1178445701),PREVENT,COREW,681344,,Core preventive services for older women
2014,CA,California,Vacaville,City,BRFSS,Prevention,0681554,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,30.7,29.1,32.2,,,92428,POINT(-121.96903046 38.3597235063),PREVENT,COREW,681554,,Core preventive services for older women
2014,CA,California,Vallejo,City,BRFSS,Prevention,0681666,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,26.6,26.0,27.2,,,115942,POINT(-122.235518478 38.1135329247),PREVENT,COREW,681666,,Core preventive services for older women
