yearstart,yearend,locationabbr,locationdesc,datasource,topic,question,response,datavalueunit,datavaluetype,datavalue,datavaluealt,datavaluefootnotesymbol,datavaluefootnote,lowconfidencelimit,highconfidencelimit,stratificationcategory1,stratification1,stratificationcategory2,stratification2,stratificationcategory3,stratification3,geolocation,responseid,locationid,topicid,questionid,datavaluetypeid,stratificationcategoryid1,stratificationid1,stratificationcategoryid2,stratificationid2,stratificationcategoryid3,stratificationid3
2012,2012,IN,Indiana,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.7,10.7,,,9.7,11.9,Gender,Male,,,,,POINT(-86.14996019399968 39.766910452000445),,18,DIA,DIA2_1,AGEADJPREV,GENDER,GENM,,,,
2012,2012,LA,Louisiana,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.8,11.8,,,7,19.2,Race/Ethnicity,Hispanic,,,,,POINT(-92.44568007099969 31.31266064400046),,22,DIA,DIA2_1,AGEADJPREV,RACE,HIS,,,,
2012,2012,LA,Louisiana,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.4,11.4,,,10.1,12.9,Gender,Male,,,,,POINT(-92.44568007099969 31.31266064400046),,22,DIA,DIA2_1,AGEADJPREV,GENDER,GENM,,,,
2012,2012,NE,Nebraska,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.1,7.1,,,6.5,7.7,Gender,Female,,,,,POINT(-99.36572062299967 41.6410409880005),,31,DIA,DIA2_1,AGEADJPREV,GENDER,GENF,,,,
2012,2012,NE,Nebraska,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.3,10.3,,,7.8,13.4,Race/Ethnicity,Hispanic,,,,,POINT(-99.36572062299967 41.6410409880005),,31,DIA,DIA2_1,AGEADJPREV,RACE,HIS,,,,
2012,2012,NE,Nebraska,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,8,8,,,7.3,8.7,Gender,Male,,,,,POINT(-99.36572062299967 41.6410409880005),,31,DIA,DIA2_1,AGEADJPREV,GENDER,GENM,,,,
2012,2012,NM,New Mexico,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,9,9,,,8.1,9.9,Gender,Female,,,,,POINT(-106.24058098499967 34.52088095200048),,35,DIA,DIA2_1,AGEADJPREV,GENDER,GENF,,,,
2012,2012,NM,New Mexico,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.2,12.2,,,11.1,13.5,Race/Ethnicity,Hispanic,,,,,POINT(-106.24058098499967 34.52088095200048),,35,DIA,DIA2_1,AGEADJPREV,RACE,HIS,,,,
2012,2012,NM,New Mexico,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.1,10.1,,,9.1,11.1,Gender,Male,,,,,POINT(-106.24058098499967 34.52088095200048),,35,DIA,DIA2_1,AGEADJPREV,GENDER,GENM,,,,
2012,2012,OH,Ohio,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.3,13.3,,,8.8,19.5,Race/Ethnicity,Hispanic,,,,,POINT(-82.40426005599966 40.06021014100048),,39,DIA,DIA2_1,AGEADJPREV,RACE,HIS,,,,
2012,2012,AK,Alaska,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,24.2,24.2,,,17.5,32.5,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-147.72205903599973 64.84507995700051),,2,DIA,DIA2_1,AGEADJPREV,RACE,BLK,,,,
2012,2012,AK,Alaska,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.7,7.7,,,6.2,9.6,Gender,Female,,,,,POINT(-147.72205903599973 64.84507995700051),,2,DIA,DIA2_1,AGEADJPREV,GENDER,GENF,,,,
2012,2012,AK,Alaska,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.4,14.4,,,8.6,23,Race/Ethnicity,Hispanic,,,,,POINT(-147.72205903599973 64.84507995700051),,2,DIA,DIA2_1,AGEADJPREV,RACE,HIS,,,,
2012,2012,AK,Alaska,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.8,6.8,,,5.6,8.3,Gender,Male,,,,,POINT(-147.72205903599973 64.84507995700051),,2,DIA,DIA2_1,AGEADJPREV,GENDER,GENM,,,,
2012,2012,AK,Alaska,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.3,14.3,,,8.2,23.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-147.72205903599973 64.84507995700051),,2,DIA,DIA2_1,AGEADJPREV,RACE,MRC,,,,
2012,2012,AK,Alaska,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.3,5.3,,,3.5,7.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-147.72205903599973 64.84507995700051),,2,DIA,DIA2_1,AGEADJPREV,RACE,OTH,,,,
2012,2012,AK,Alaska,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.3,7.3,,,6.3,8.4,Overall,Overall,,,,,POINT(-147.72205903599973 64.84507995700051),,2,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,AK,Alaska,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.9,6.9,,,5.8,8.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-147.72205903599973 64.84507995700051),,2,DIA,DIA2_1,AGEADJPREV,RACE,WHT,,,,
2012,2012,AL,Alabama,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,17.1,17.1,,,15.2,19.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-86.63186076199969 32.84057112200048),,1,DIA,DIA2_1,AGEADJPREV,RACE,BLK,,,,
2012,2012,AL,Alabama,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.7,10.7,,,9.7,11.7,Gender,Female,,,,,POINT(-86.63186076199969 32.84057112200048),,1,DIA,DIA2_1,AGEADJPREV,GENDER,GENF,,,,
2012,2012,AL,Alabama,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-86.63186076199969 32.84057112200048),,1,DIA,DIA2_1,AGEADJPREV,RACE,MRC,,,,
2012,2012,AL,Alabama,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.6,8.6,,,5.6,13.1,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-86.63186076199969 32.84057112200048),,1,DIA,DIA2_1,AGEADJPREV,RACE,OTH,,,,
2012,2012,AL,Alabama,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.2,11.2,,,10.5,12,Overall,Overall,,,,,POINT(-86.63186076199969 32.84057112200048),,1,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,AL,Alabama,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.6,9.6,,,8.7,10.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-86.63186076199969 32.84057112200048),,1,DIA,DIA2_1,AGEADJPREV,RACE,WHT,,,,
2012,2012,AR,Arkansas,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.8,14.8,,,12,18,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-92.27449074299966 34.74865012400045),,5,DIA,DIA2_1,AGEADJPREV,RACE,BLK,,,,
2012,2012,AR,Arkansas,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.7,10.7,,,9.4,12.1,Gender,Female,,,,,POINT(-92.27449074299966 34.74865012400045),,5,DIA,DIA2_1,AGEADJPREV,GENDER,GENF,,,,
2012,2012,AR,Arkansas,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.1,13.1,,,8.1,20.5,Race/Ethnicity,Hispanic,,,,,POINT(-92.27449074299966 34.74865012400045),,5,DIA,DIA2_1,AGEADJPREV,RACE,HIS,,,,
2012,2012,AR,Arkansas,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.2,10.2,,,8.8,11.7,Gender,Male,,,,,POINT(-92.27449074299966 34.74865012400045),,5,DIA,DIA2_1,AGEADJPREV,GENDER,GENM,,,,
2012,2012,AR,Arkansas,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-92.27449074299966 34.74865012400045),,5,DIA,DIA2_1,AGEADJPREV,RACE,MRC,,,,
2012,2012,AR,Arkansas,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,23.1,23.1,,,15.7,32.5,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-92.27449074299966 34.74865012400045),,5,DIA,DIA2_1,AGEADJPREV,RACE,OTH,,,,
2012,2012,AR,Arkansas,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.4,10.4,,,9.4,11.4,Overall,Overall,,,,,POINT(-92.27449074299966 34.74865012400045),,5,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,AR,Arkansas,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.1,9.1,,,8.1,10.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-92.27449074299966 34.74865012400045),,5,DIA,DIA2_1,AGEADJPREV,RACE,WHT,,,,
2012,2012,AZ,Arizona,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,16.1,16.1,,,9.7,25.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),,4,DIA,DIA2_1,AGEADJPREV,RACE,BLK,,,,
2012,2012,AZ,Arizona,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.5,9.5,,,8.1,11.1,Gender,Female,,,,,POINT(-111.76381127699972 34.865970280000454),,4,DIA,DIA2_1,AGEADJPREV,GENDER,GENF,,,,
2012,2012,AZ,Arizona,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,15.2,15.2,,,12.2,18.8,Race/Ethnicity,Hispanic,,,,,POINT(-111.76381127699972 34.865970280000454),,4,DIA,DIA2_1,AGEADJPREV,RACE,HIS,,,,
2012,2012,AZ,Arizona,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.7,10.7,,,9.1,12.5,Gender,Male,,,,,POINT(-111.76381127699972 34.865970280000454),,4,DIA,DIA2_1,AGEADJPREV,GENDER,GENM,,,,
2012,2012,AZ,Arizona,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),,4,DIA,DIA2_1,AGEADJPREV,RACE,MRC,,,,
2012,2012,AZ,Arizona,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.5,11.5,,,8.2,15.9,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),,4,DIA,DIA2_1,AGEADJPREV,RACE,OTH,,,,
2012,2012,AZ,Arizona,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.1,10.1,,,9,11.3,Overall,Overall,,,,,POINT(-111.76381127699972 34.865970280000454),,4,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,AZ,Arizona,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.9,7.9,,,6.9,9.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),,4,DIA,DIA2_1,AGEADJPREV,RACE,WHT,,,,
2012,2012,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.6,14.6,,,11.6,18.3,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),,6,DIA,DIA2_1,AGEADJPREV,RACE,BLK,,,,
2012,2012,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.8,9.8,,,6.8,13.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),,6,DIA,DIA2_1,AGEADJPREV,RACE,MRC,,,,
2012,2012,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.4,9.4,,,7.3,12,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),,6,DIA,DIA2_1,AGEADJPREV,RACE,OTH,,,,
2012,2012,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.6,9.6,,,9,10.3,Overall,Overall,,,,,POINT(-120.99999953799971 37.63864012300047),,6,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.9,6.9,,,6.2,7.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),,6,DIA,DIA2_1,AGEADJPREV,RACE,WHT,,,,
2012,2012,CO,Colorado,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.1,13.1,,,9.3,18,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),,8,DIA,DIA2_1,AGEADJPREV,RACE,BLK,,,,
2012,2012,CO,Colorado,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.3,6.3,,,5.6,7,Gender,Female,,,,,POINT(-106.13361092099967 38.843840757000464),,8,DIA,DIA2_1,AGEADJPREV,GENDER,GENF,,,,
2012,2012,CO,Colorado,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.7,14.7,,,12.7,16.9,Race/Ethnicity,Hispanic,,,,,POINT(-106.13361092099967 38.843840757000464),,8,DIA,DIA2_1,AGEADJPREV,RACE,HIS,,,,
2012,2012,CO,Colorado,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.3,8.3,,,7.5,9.2,Gender,Male,,,,,POINT(-106.13361092099967 38.843840757000464),,8,DIA,DIA2_1,AGEADJPREV,GENDER,GENM,,,,
2012,2012,CO,Colorado,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.7,11.7,,,7.6,17.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),,8,DIA,DIA2_1,AGEADJPREV,RACE,MRC,,,,
2012,2012,CO,Colorado,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,8,8,,,5.2,12.1,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),,8,DIA,DIA2_1,AGEADJPREV,RACE,OTH,,,,
2012,2012,CO,Colorado,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.2,7.2,,,6.7,7.8,Overall,Overall,,,,,POINT(-106.13361092099967 38.843840757000464),,8,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,CO,Colorado,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.4,5.4,,,5,6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),,8,DIA,DIA2_1,AGEADJPREV,RACE,WHT,,,,
2012,2012,CT,Connecticut,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,13,13,,,9.9,16.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-72.64984095199964 41.56266102000046),,9,DIA,DIA2_1,AGEADJPREV,RACE,BLK,,,,
2012,2012,CT,Connecticut,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.6,6.6,,,5.8,7.5,Gender,Female,,,,,POINT(-72.64984095199964 41.56266102000046),,9,DIA,DIA2_1,AGEADJPREV,GENDER,GENF,,,,
2012,2012,CT,Connecticut,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,14,14,,,10.8,18,Race/Ethnicity,Hispanic,,,,,POINT(-72.64984095199964 41.56266102000046),,9,DIA,DIA2_1,AGEADJPREV,RACE,HIS,,,,
2012,2012,CT,Connecticut,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.1,10.1,,,8.8,11.5,Gender,Male,,,,,POINT(-72.64984095199964 41.56266102000046),,9,DIA,DIA2_1,AGEADJPREV,GENDER,GENM,,,,
2012,2012,CT,Connecticut,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-72.64984095199964 41.56266102000046),,9,DIA,DIA2_1,AGEADJPREV,RACE,MRC,,,,
2012,2012,CT,Connecticut,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.5,9.5,,,6.3,14,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-72.64984095199964 41.56266102000046),,9,DIA,DIA2_1,AGEADJPREV,RACE,OTH,,,,
2012,2012,CT,Connecticut,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.2,8.2,,,7.5,9.1,Overall,Overall,,,,,POINT(-72.64984095199964 41.56266102000046),,9,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,CT,Connecticut,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.8,6.8,,,6.1,7.5,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-72.64984095199964 41.56266102000046),,9,DIA,DIA2_1,AGEADJPREV,RACE,WHT,,,,
2012,2012,DC,District of Columbia,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.1,13.1,,,11.3,15.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-77.036871 38.907192),,11,DIA,DIA2_1,AGEADJPREV,RACE,BLK,,,,
2012,2012,DC,District of Columbia,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.7,8.7,,,7.4,10.2,Gender,Female,,,,,POINT(-77.036871 38.907192),,11,DIA,DIA2_1,AGEADJPREV,GENDER,GENF,,,,
2012,2012,DC,District of Columbia,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-77.036871 38.907192),,11,DIA,DIA2_1,AGEADJPREV,RACE,MRC,,,,
2012,2012,DC,District of Columbia,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-77.036871 38.907192),,11,DIA,DIA2_1,AGEADJPREV,RACE,OTH,,,,
