year,stateabbr,statedesc,cityname,geographiclevel,datasource,category,uniqueid,measure,data_value_unit,datavaluetypeid,data_value_type,data_value,low_confidence_limit,high_confidence_limit,data_value_footnote_symbol,data_value_footnote,populationcount,geolocation,categoryid,measureid,cityfips,tractfips,short_question_text
2015,CA,California,Norwalk,City,BRFSS,Prevention,652526,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,20,19.2,20.8,,,105549,POINT(-118.082915204 33.9068808228),PREVENT,ACCESS2,652526,,Health Insurance
2015,CA,California,Oakland,City,BRFSS,Prevention,653000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.4,14.2,14.6,,,390724,POINT(-122.214859257 37.790878035),PREVENT,ACCESS2,653000,,Health Insurance
2015,CA,California,Oceanside,City,BRFSS,Prevention,653322,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.9,13.5,14.3,,,167086,POINT(-117.308200285 33.2247457474),PREVENT,ACCESS2,653322,,Health Insurance
2015,CA,California,Ontario,City,BRFSS,Prevention,653896,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,20.8,20.2,21.4,,,163924,POINT(-117.606427103 34.0392649464),PREVENT,ACCESS2,653896,,Health Insurance
2015,CA,California,Orange,City,BRFSS,Prevention,653980,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.5,13,14,,,136416,POINT(-117.8231855 33.8046419567),PREVENT,ACCESS2,653980,,Health Insurance
2015,CA,California,Oxnard,City,BRFSS,Prevention,654652,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,23.1,22.5,23.8,,,197899,POINT(-119.18187657 34.1959237731),PREVENT,ACCESS2,654652,,Health Insurance
2015,CA,California,Palmdale,City,BRFSS,Prevention,655156,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,20.6,20,21.2,,,152750,POINT(-118.105772328 34.5944899803),PREVENT,ACCESS2,655156,,Health Insurance
2015,CA,California,Pasadena,City,BRFSS,Prevention,656000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.9,11.5,12.4,,,137122,POINT(-118.138921644 34.1597634806),PREVENT,ACCESS2,656000,,Health Insurance
2015,CA,California,Perris,City,BRFSS,Prevention,656700,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,24.5,23.2,25.7,,,68386,POINT(-117.223291831 33.7897346094),PREVENT,ACCESS2,656700,,Health Insurance
2015,CA,California,Pleasanton,City,BRFSS,Prevention,657792,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.2,5.9,6.6,,,70285,POINT(-121.880775002 37.6656092171),PREVENT,ACCESS2,657792,,Health Insurance
2015,CA,California,Pomona,City,BRFSS,Prevention,658072,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,23.3,22.6,24,,,149058,POINT(-117.762551658 34.0585026366),PREVENT,ACCESS2,658072,,Health Insurance
2015,CA,California,Rancho Cucamonga,City,BRFSS,Prevention,659451,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.7,10.3,11,,,165269,POINT(-117.56617587 34.1245895555),PREVENT,ACCESS2,659451,,Health Insurance
2015,CA,California,Redding,City,BRFSS,Prevention,659920,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,10,9.7,10.4,,,89861,POINT(-122.365026322 40.5697591271),PREVENT,ACCESS2,659920,,Health Insurance
2015,CA,California,Redlands,City,BRFSS,Prevention,659962,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.1,10.5,11.7,,,68747,POINT(-117.170935294 34.0511315317),PREVENT,ACCESS2,659962,,Health Insurance
2015,CA,California,Redondo Beach,City,BRFSS,Prevention,660018,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.3,5.9,6.6,,,66748,POINT(-118.376567893 33.8575280159),PREVENT,ACCESS2,660018,,Health Insurance
2015,CA,California,Redwood City,City,BRFSS,Prevention,660102,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.1,12.4,13.8,,,76815,POINT(-122.224767617 37.5009145276),PREVENT,ACCESS2,660102,,Health Insurance
2015,CA,California,Rialto,City,BRFSS,Prevention,660466,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,21.8,21.1,22.5,,,99171,POINT(-117.388535978 34.1128158089),PREVENT,ACCESS2,660466,,Health Insurance
2015,CA,California,Richmond,City,BRFSS,Prevention,660620,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,17.4,16.8,18,,,103701,POINT(-122.336803759 37.9479710365),PREVENT,ACCESS2,660620,,Health Insurance
2015,AZ,Arizona,Gilbert,City,BRFSS,Prevention,427400,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.8,9.6,10.1,,,208453,POINT(-111.746237467 33.310149392),PREVENT,ACCESS2,427400,,Health Insurance
2015,CA,California,Riverside,City,BRFSS,Prevention,662000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,17.2,16.9,17.6,,,303871,POINT(-117.394845824 33.9381251685),PREVENT,ACCESS2,662000,,Health Insurance
2015,CA,California,Roseville,City,BRFSS,Prevention,662938,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.1,7.9,8.4,,,118788,POINT(-121.302847708 38.7657516182),PREVENT,ACCESS2,662938,,Health Insurance
2015,CA,California,Sacramento,City,BRFSS,Prevention,664000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,14,13.8,14.2,,,466488,POINT(-121.468299801 38.5666321567),PREVENT,ACCESS2,664000,,Health Insurance
2015,CA,California,Salinas,City,BRFSS,Prevention,664224,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,25.8,25.1,26.5,,,150441,POINT(-121.631811961 36.6889174321),PREVENT,ACCESS2,664224,,Health Insurance
2015,CA,California,San Bernardino,City,BRFSS,Prevention,665000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,24.3,23.8,24.8,,,209924,POINT(-117.295272732 34.1392322844),PREVENT,ACCESS2,665000,,Health Insurance
2015,CA,California,San Buenaventura (Ventura),City,BRFSS,Prevention,665042,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.3,10.8,11.9,,,106433,POINT(-119.231436551 34.2743610206),PREVENT,ACCESS2,665042,,Health Insurance
2015,CA,California,San Diego,City,BRFSS,Prevention,666000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.4,12.3,12.5,,,1307402,POINT(-117.119792061 32.8355639418),PREVENT,ACCESS2,666000,,Health Insurance
2015,AZ,Arizona,Glendale,City,BRFSS,Prevention,427820,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,20.2,19.8,20.6,,,226721,POINT(-112.225306421 33.5796123089),PREVENT,ACCESS2,427820,,Health Insurance
2015,CA,California,San Francisco,City,BRFSS,Prevention,667000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.3,9.1,9.4,,,805235,POINT(-122.440987876 37.7559136611),PREVENT,ACCESS2,667000,,Health Insurance
2015,CA,California,San Jose,City,BRFSS,Prevention,668000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.8,12.6,13,,,945942,POINT(-121.847228423 37.3003963176),PREVENT,ACCESS2,668000,,Health Insurance
2015,CA,California,San Leandro,City,BRFSS,Prevention,668084,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.7,12.2,13.1,,,84950,POINT(-122.159061655 37.7074299262),PREVENT,ACCESS2,668084,,Health Insurance
2015,CA,California,San Marcos,City,BRFSS,Prevention,668196,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.3,13.7,15,,,83781,POINT(-117.174363098 33.134965986),PREVENT,ACCESS2,668196,,Health Insurance
2015,CA,California,San Mateo,City,BRFSS,Prevention,668252,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.2,9.7,10.8,,,97207,POINT(-122.312390346 37.5518226893),PREVENT,ACCESS2,668252,,Health Insurance
2015,AZ,Arizona,Mesa,City,BRFSS,Prevention,446000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,16.8,16.6,17,,,439041,POINT(-111.718721181 33.4022837359),PREVENT,ACCESS2,446000,,Health Insurance
2015,CA,California,San Ramon,City,BRFSS,Prevention,668378,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.5,5.2,5.9,,,72148,POINT(-121.938150371 37.7623705462),PREVENT,ACCESS2,668378,,Health Insurance
2015,CA,California,Santa Ana,City,BRFSS,Prevention,669000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,27.8,27.3,28.4,,,324528,POINT(-117.881890237 33.7366948419),PREVENT,ACCESS2,669000,,Health Insurance
2015,CA,California,Santa Barbara,City,BRFSS,Prevention,669070,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.4,11.8,13,,,88410,POINT(-119.720187334 34.4285733874),PREVENT,ACCESS2,669070,,Health Insurance
2015,CA,California,Santa Clara,City,BRFSS,Prevention,669084,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.3,7.9,8.6,,,116468,POINT(-121.967932117 37.3646197504),PREVENT,ACCESS2,669084,,Health Insurance
2015,CA,California,Santa Clarita,City,BRFSS,Prevention,669088,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,11,10.6,11.4,,,176320,POINT(-118.503504698 34.4119039185),PREVENT,ACCESS2,669088,,Health Insurance
2015,CA,California,Santa Maria,City,BRFSS,Prevention,669196,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,25.8,24.7,26.8,,,99553,POINT(-120.443326954 34.9333735757),PREVENT,ACCESS2,669196,,Health Insurance
2015,CA,California,Santa Monica,City,BRFSS,Prevention,670000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.7,6.4,7,,,89736,POINT(-118.481563937 34.0231891612),PREVENT,ACCESS2,670000,,Health Insurance
2015,CA,California,Santa Rosa,City,BRFSS,Prevention,670098,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.5,12.2,13,,,167815,POINT(-122.706005935 38.4464423102),PREVENT,ACCESS2,670098,,Health Insurance
2015,CA,California,Simi Valley,City,BRFSS,Prevention,672016,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.4,9.1,9.7,,,124237,POINT(-118.748980462 34.2662462857),PREVENT,ACCESS2,672016,,Health Insurance
2015,CA,California,South Gate,City,BRFSS,Prevention,673080,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,29.7,28.6,30.8,,,94396,POINT(-118.192550525 33.9447322664),PREVENT,ACCESS2,673080,,Health Insurance
2015,CA,California,Stockton,City,BRFSS,Prevention,675000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,19.1,18.8,19.5,,,291707,POINT(-121.311121669 37.9766322679),PREVENT,ACCESS2,675000,,Health Insurance
2015,CA,California,Sunnyvale,City,BRFSS,Prevention,677000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.1,7.7,8.4,,,140081,POINT(-122.025624324 37.3834416566),PREVENT,ACCESS2,677000,,Health Insurance
2015,CA,California,Temecula,City,BRFSS,Prevention,678120,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.6,9.3,10,,,100097,POINT(-117.12239028 33.5029980884),PREVENT,ACCESS2,678120,,Health Insurance
2015,CA,California,Thousand Oaks,City,BRFSS,Prevention,678582,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.1,7.7,8.5,,,126683,POINT(-118.874888411 34.1917745655),PREVENT,ACCESS2,678582,,Health Insurance
2015,CA,California,Torrance,City,BRFSS,Prevention,680000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.3,8.1,8.6,,,145438,POINT(-118.341641983 33.8345985464),PREVENT,ACCESS2,680000,,Health Insurance
2015,CA,California,Tracy,City,BRFSS,Prevention,680238,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.1,12.5,13.6,,,82922,POINT(-121.444621463 37.7243277375),PREVENT,ACCESS2,680238,,Health Insurance
2015,CA,California,Turlock,City,BRFSS,Prevention,680812,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.6,14,15.2,,,68549,POINT(-120.858762412 37.5052158271),PREVENT,ACCESS2,680812,,Health Insurance
2015,CA,California,Tustin,City,BRFSS,Prevention,680854,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,14,13.4,14.7,,,75540,POINT(-117.810730968 33.7308520326),PREVENT,ACCESS2,680854,,Health Insurance
2015,CA,California,Union City,City,BRFSS,Prevention,681204,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.1,10.5,11.6,,,69516,POINT(-122.018966106 37.6028390812),PREVENT,ACCESS2,681204,,Health Insurance
2015,CA,California,Upland,City,BRFSS,Prevention,681344,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,13,12.5,13.6,,,73732,POINT(-117.660290062 34.1178445701),PREVENT,ACCESS2,681344,,Health Insurance
2015,CA,California,Vacaville,City,BRFSS,Prevention,681554,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.9,10.4,11.4,,,92428,POINT(-121.96903046 38.3597235063),PREVENT,ACCESS2,681554,,Health Insurance
2015,CA,California,Vallejo,City,BRFSS,Prevention,681666,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.3,13,13.6,,,115942,POINT(-122.235518478 38.1135329247),PREVENT,ACCESS2,681666,,Health Insurance
2015,CA,California,Victorville,City,BRFSS,Prevention,682590,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,18.7,18,19.5,,,115903,POINT(-117.353855136 34.5277691103),PREVENT,ACCESS2,682590,,Health Insurance
2015,CA,California,Visalia,City,BRFSS,Prevention,682954,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.9,15.3,16.7,,,124442,POINT(-119.325273214 36.3270623157),PREVENT,ACCESS2,682954,,Health Insurance
2015,CA,California,Vista,City,BRFSS,Prevention,682996,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,18,17.4,18.6,,,93834,POINT(-117.238607217 33.1895481978),PREVENT,ACCESS2,682996,,Health Insurance
2015,CA,California,West Covina,City,BRFSS,Prevention,684200,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.2,14.7,15.7,,,106098,POINT(-117.91128206 34.0554415174),PREVENT,ACCESS2,684200,,Health Insurance
2015,CA,California,Westminster,City,BRFSS,Prevention,684550,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.9,15.3,16.5,,,89701,POINT(-117.993760054 33.7521523769),PREVENT,ACCESS2,684550,,Health Insurance
2015,CA,California,Whittier,City,BRFSS,Prevention,685292,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,16.4,15.8,17.1,,,85331,POINT(-118.018796341 33.9678255596),PREVENT,ACCESS2,685292,,Health Insurance
2015,CO,Colorado,Arvada,City,BRFSS,Prevention,803455,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,11,10.7,11.4,,,106433,POINT(-105.146327974 39.8308263293),PREVENT,ACCESS2,803455,,Health Insurance
2015,CO,Colorado,Aurora,City,BRFSS,Prevention,804000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,18.1,17.9,18.4,,,325078,POINT(-104.726526621 39.7091594781),PREVENT,ACCESS2,804000,,Health Insurance
2015,CO,Colorado,Boulder,City,BRFSS,Prevention,807850,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.8,9.3,10.2,,,97385,POINT(-105.25151776 40.0275510494),PREVENT,ACCESS2,807850,,Health Insurance
2015,CO,Colorado,Centennial,City,BRFSS,Prevention,812815,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.5,8.2,8.8,,,100377,POINT(-104.867986891 39.592872073),PREVENT,ACCESS2,812815,,Health Insurance
2015,CO,Colorado,Colorado Springs,City,BRFSS,Prevention,816000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.7,12.5,12.9,,,416427,POINT(-104.760664479 38.8672748077),PREVENT,ACCESS2,816000,,Health Insurance
2015,CO,Colorado,Denver,City,BRFSS,Prevention,820000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,16.4,16.2,16.7,,,600158,POINT(-104.876365322 39.7620283743),PREVENT,ACCESS2,820000,,Health Insurance
2015,AZ,Arizona,Peoria,City,BRFSS,Prevention,454050,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.8,12.5,13.2,,,154065,POINT(-112.298680584 33.7847206422),PREVENT,ACCESS2,454050,,Health Insurance
2015,CO,Colorado,Fort Collins,City,BRFSS,Prevention,827425,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.9,10.6,11.3,,,143986,POINT(-105.065904872 40.5487758924),PREVENT,ACCESS2,827425,,Health Insurance
2015,CO,Colorado,Greeley,City,BRFSS,Prevention,832155,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,19.5,18.9,20.1,,,92889,POINT(-104.771170982 40.4141369521),PREVENT,ACCESS2,832155,,Health Insurance
2015,CO,Colorado,Lakewood,City,BRFSS,Prevention,843000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.3,12.9,13.7,,,142980,POINT(-105.116965444 39.6976734462),PREVENT,ACCESS2,843000,,Health Insurance
2015,CO,Colorado,Longmont,City,BRFSS,Prevention,845970,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.5,13.9,15,,,86270,POINT(-105.10195106 40.1695164708),PREVENT,ACCESS2,845970,,Health Insurance
2015,CO,Colorado,Loveland,City,BRFSS,Prevention,846465,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.4,10.8,12,,,66859,POINT(-105.061758435 40.4165693758),PREVENT,ACCESS2,846465,,Health Insurance
2015,CO,Colorado,Pueblo,City,BRFSS,Prevention,862000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,22.9,22.4,23.5,,,106595,POINT(-104.612001218 38.2733957251),PREVENT,ACCESS2,862000,,Health Insurance
2015,CO,Colorado,Thornton,City,BRFSS,Prevention,877290,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.7,15.3,16.2,,,118772,POINT(-104.944956758 39.9193994188),PREVENT,ACCESS2,877290,,Health Insurance
2015,CO,Colorado,Westminster,City,BRFSS,Prevention,883835,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.6,12.3,13,,,106114,POINT(-105.062645316 39.8838511475),PREVENT,ACCESS2,883835,,Health Insurance
2015,CT,Connecticut,Bridgeport,City,BRFSS,Prevention,908000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,20.7,20.3,21.2,,,144229,POINT(-73.196054694 41.1928054233),PREVENT,ACCESS2,908000,,Health Insurance
2015,CT,Connecticut,Danbury,City,BRFSS,Prevention,918430,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.4,13.7,15,,,80893,POINT(-73.470938682 41.4015898606),PREVENT,ACCESS2,918430,,Health Insurance
2015,CT,Connecticut,Hartford,City,BRFSS,Prevention,937000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,22.5,22,23,,,124775,POINT(-72.6834012389 41.7660706419),PREVENT,ACCESS2,937000,,Health Insurance
2015,CT,Connecticut,New Britain,City,BRFSS,Prevention,950370,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,17.1,16.6,17.6,,,73206,POINT(-72.7861630705 41.675922654),PREVENT,ACCESS2,950370,,Health Insurance
2015,CT,Connecticut,New Haven,City,BRFSS,Prevention,952000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.8,15.3,16.2,,,129779,POINT(-72.9247595793 41.3113869392),PREVENT,ACCESS2,952000,,Health Insurance
2015,CT,Connecticut,Norwalk,City,BRFSS,Prevention,955990,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,12,11.5,12.6,,,85603,POINT(-73.4224513123 41.1175631682),PREVENT,ACCESS2,955990,,Health Insurance
2015,CT,Connecticut,Stamford,City,BRFSS,Prevention,973000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.1,11.5,12.6,,,122643,POINT(-73.5589363142 41.1049145013),PREVENT,ACCESS2,973000,,Health Insurance
2015,AZ,Arizona,Phoenix,City,BRFSS,Prevention,455000,Current lack of health insurance among adults aged 18â€“64 Years,%,AgeAdjPrv,Age-adjusted prevalence,21.9,21.7,22.1,,,1445632,POINT(-112.088995222 33.5724138695),PREVENT,ACCESS2,455000,,Health Insurance
