year,stateabbr,statedesc,cityname,geographiclevel,datasource,category,uniqueid,measure,data_value_unit,datavaluetypeid,data_value_type,data_value,low_confidence_limit,high_confidence_limit,data_value_footnote_symbol,data_value_footnote,populationcount,geolocation,categoryid,measureid,cityfips,tractfips,short_question_text
2015,CA,California,Oxnard,City,BRFSS,Health Outcomes,0654652,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.5,8.4,8.6,,,197899,POINT(-119.18187657 34.1959237731),HLTHOUT,CASTHMA,654652,,Current Asthma
2015,CA,California,Palmdale,City,BRFSS,Health Outcomes,0655156,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.1,9.0,9.2,,,152750,POINT(-118.105772328 34.5944899803),HLTHOUT,CASTHMA,655156,,Current Asthma
2015,CA,California,Pasadena,City,BRFSS,Health Outcomes,0656000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.8,7.8,7.9,,,137122,POINT(-118.138921644 34.1597634806),HLTHOUT,CASTHMA,656000,,Current Asthma
2015,CA,California,Perris,City,BRFSS,Health Outcomes,0656700,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.1,8.9,9.3,,,68386,POINT(-117.223291831 33.7897346094),HLTHOUT,CASTHMA,656700,,Current Asthma
2015,CA,California,Pleasanton,City,BRFSS,Health Outcomes,0657792,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.0,7.9,8.1,,,70285,POINT(-121.880775002 37.6656092171),HLTHOUT,CASTHMA,657792,,Current Asthma
2015,CA,California,Pomona,City,BRFSS,Health Outcomes,0658072,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.4,8.3,8.5,,,149058,POINT(-117.762551658 34.0585026366),HLTHOUT,CASTHMA,658072,,Current Asthma
2015,CA,California,Rancho Cucamonga,City,BRFSS,Health Outcomes,0659451,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.2,8.1,8.2,,,165269,POINT(-117.56617587 34.1245895555),HLTHOUT,CASTHMA,659451,,Current Asthma
2015,CA,California,Redding,City,BRFSS,Health Outcomes,0659920,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.7,9.6,9.8,,,89861,POINT(-122.365026322 40.5697591271),HLTHOUT,CASTHMA,659920,,Current Asthma
2015,CA,California,Redlands,City,BRFSS,Health Outcomes,0659962,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.5,8.4,8.6,,,68747,POINT(-117.170935294 34.0511315317),HLTHOUT,CASTHMA,659962,,Current Asthma
2015,CA,California,Redondo Beach,City,BRFSS,Health Outcomes,0660018,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.4,7.3,7.5,,,66748,POINT(-118.376567893 33.8575280159),HLTHOUT,CASTHMA,660018,,Current Asthma
2015,CA,California,Redwood City,City,BRFSS,Health Outcomes,0660102,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.0,7.9,8.1,,,76815,POINT(-122.224767617 37.5009145276),HLTHOUT,CASTHMA,660102,,Current Asthma
2015,CA,California,Rialto,City,BRFSS,Health Outcomes,0660466,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.3,9.2,9.5,,,99171,POINT(-117.388535978 34.1128158089),HLTHOUT,CASTHMA,660466,,Current Asthma
2015,CA,California,Richmond,City,BRFSS,Health Outcomes,0660620,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.5,9.4,9.6,,,103701,POINT(-122.336803759 37.9479710365),HLTHOUT,CASTHMA,660620,,Current Asthma
2015,CA,California,Riverside,City,BRFSS,Health Outcomes,0662000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.6,8.6,8.7,,,303871,POINT(-117.394845824 33.9381251685),HLTHOUT,CASTHMA,662000,,Current Asthma
2015,CA,California,Roseville,City,BRFSS,Health Outcomes,0662938,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.6,8.5,8.7,,,118788,POINT(-121.302847708 38.7657516182),HLTHOUT,CASTHMA,662938,,Current Asthma
2015,AZ,Arizona,Gilbert,City,BRFSS,Health Outcomes,0427400,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.4,8.3,8.4,,,208453,POINT(-111.746237467 33.310149392),HLTHOUT,CASTHMA,427400,,Current Asthma
2015,CA,California,Sacramento,City,BRFSS,Health Outcomes,0664000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.1,10.1,10.2,,,466488,POINT(-121.468299801 38.5666321567),HLTHOUT,CASTHMA,664000,,Current Asthma
2015,CA,California,Salinas,City,BRFSS,Health Outcomes,0664224,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.0,8.9,9.1,,,150441,POINT(-121.631811961 36.6889174321),HLTHOUT,CASTHMA,664224,,Current Asthma
2015,CA,California,San Bernardino,City,BRFSS,Health Outcomes,0665000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.9,9.8,10.0,,,209924,POINT(-117.295272732 34.1392322844),HLTHOUT,CASTHMA,665000,,Current Asthma
2015,CA,California,San Buenaventura (Ventura),City,BRFSS,Health Outcomes,0665042,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.4,8.3,8.5,,,106433,POINT(-119.231436551 34.2743610206),HLTHOUT,CASTHMA,665042,,Current Asthma
2015,CA,California,San Diego,City,BRFSS,Health Outcomes,0666000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.8,7.8,7.9,,,1307402,POINT(-117.119792061 32.8355639418),HLTHOUT,CASTHMA,666000,,Current Asthma
2015,AZ,Arizona,Glendale,City,BRFSS,Health Outcomes,0427820,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.3,9.3,9.4,,,226721,POINT(-112.225306421 33.5796123089),HLTHOUT,CASTHMA,427820,,Current Asthma
2015,CA,California,San Francisco,City,BRFSS,Health Outcomes,0667000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.6,7.6,7.6,,,805235,POINT(-122.440987876 37.7559136611),HLTHOUT,CASTHMA,667000,,Current Asthma
2015,CA,California,San Jose,City,BRFSS,Health Outcomes,0668000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.5,7.5,7.5,,,945942,POINT(-121.847228423 37.3003963176),HLTHOUT,CASTHMA,668000,,Current Asthma
2015,CA,California,San Leandro,City,BRFSS,Health Outcomes,0668084,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.8,8.7,8.8,,,84950,POINT(-122.159061655 37.7074299262),HLTHOUT,CASTHMA,668084,,Current Asthma
2015,CA,California,San Marcos,City,BRFSS,Health Outcomes,0668196,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.2,8.1,8.4,,,83781,POINT(-117.174363098 33.134965986),HLTHOUT,CASTHMA,668196,,Current Asthma
2015,CA,California,San Mateo,City,BRFSS,Health Outcomes,0668252,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.8,7.7,7.9,,,97207,POINT(-122.312390346 37.5518226893),HLTHOUT,CASTHMA,668252,,Current Asthma
2015,CA,California,San Ramon,City,BRFSS,Health Outcomes,0668378,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.3,7.2,7.4,,,72148,POINT(-121.938150371 37.7623705462),HLTHOUT,CASTHMA,668378,,Current Asthma
2015,CA,California,Santa Ana,City,BRFSS,Health Outcomes,0669000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.3,8.2,8.4,,,324528,POINT(-117.881890237 33.7366948419),HLTHOUT,CASTHMA,669000,,Current Asthma
2015,CA,California,Santa Barbara,City,BRFSS,Health Outcomes,0669070,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.3,8.2,8.4,,,88410,POINT(-119.720187334 34.4285733874),HLTHOUT,CASTHMA,669070,,Current Asthma
2015,CA,California,Santa Clara,City,BRFSS,Health Outcomes,0669084,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.1,7.1,7.2,,,116468,POINT(-121.967932117 37.3646197504),HLTHOUT,CASTHMA,669084,,Current Asthma
2015,CA,California,Santa Clarita,City,BRFSS,Health Outcomes,0669088,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.0,7.9,8.0,,,176320,POINT(-118.503504698 34.4119039185),HLTHOUT,CASTHMA,669088,,Current Asthma
2015,CA,California,Santa Maria,City,BRFSS,Health Outcomes,0669196,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.2,9.0,9.4,,,99553,POINT(-120.443326954 34.9333735757),HLTHOUT,CASTHMA,669196,,Current Asthma
2015,CA,California,Santa Monica,City,BRFSS,Health Outcomes,0670000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.7,7.6,7.8,,,89736,POINT(-118.481563937 34.0231891612),HLTHOUT,CASTHMA,670000,,Current Asthma
2015,CA,California,Santa Rosa,City,BRFSS,Health Outcomes,0670098,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.1,9.0,9.2,,,167815,POINT(-122.706005935 38.4464423102),HLTHOUT,CASTHMA,670098,,Current Asthma
2015,AZ,Arizona,Mesa,City,BRFSS,Health Outcomes,0446000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.2,9.1,9.3,,,439041,POINT(-111.718721181 33.4022837359),HLTHOUT,CASTHMA,446000,,Current Asthma
2015,CA,California,Simi Valley,City,BRFSS,Health Outcomes,0672016,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.2,8.1,8.2,,,124237,POINT(-118.748980462 34.2662462857),HLTHOUT,CASTHMA,672016,,Current Asthma
2015,CA,California,South Gate,City,BRFSS,Health Outcomes,0673080,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.5,8.4,8.7,,,94396,POINT(-118.192550525 33.9447322664),HLTHOUT,CASTHMA,673080,,Current Asthma
2015,CA,California,Stockton,City,BRFSS,Health Outcomes,0675000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.1,9.1,9.2,,,291707,POINT(-121.311121669 37.9766322679),HLTHOUT,CASTHMA,675000,,Current Asthma
2015,CA,California,Sunnyvale,City,BRFSS,Health Outcomes,0677000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.9,6.8,6.9,,,140081,POINT(-122.025624324 37.3834416566),HLTHOUT,CASTHMA,677000,,Current Asthma
2015,CA,California,Temecula,City,BRFSS,Health Outcomes,0678120,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.1,8.0,8.2,,,100097,POINT(-117.12239028 33.5029980884),HLTHOUT,CASTHMA,678120,,Current Asthma
2015,CA,California,Thousand Oaks,City,BRFSS,Health Outcomes,0678582,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.9,7.8,8.0,,,126683,POINT(-118.874888411 34.1917745655),HLTHOUT,CASTHMA,678582,,Current Asthma
2015,CA,California,Torrance,City,BRFSS,Health Outcomes,0680000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.1,7.0,7.1,,,145438,POINT(-118.341641983 33.8345985464),HLTHOUT,CASTHMA,680000,,Current Asthma
2015,CA,California,Tracy,City,BRFSS,Health Outcomes,0680238,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.5,8.4,8.6,,,82922,POINT(-121.444621463 37.7243277375),HLTHOUT,CASTHMA,680238,,Current Asthma
2015,CA,California,Turlock,City,BRFSS,Health Outcomes,0680812,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.1,9.0,9.3,,,68549,POINT(-120.858762412 37.5052158271),HLTHOUT,CASTHMA,680812,,Current Asthma
2015,CA,California,Tustin,City,BRFSS,Health Outcomes,0680854,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.6,7.5,7.8,,,75540,POINT(-117.810730968 33.7308520326),HLTHOUT,CASTHMA,680854,,Current Asthma
2015,CA,California,Union City,City,BRFSS,Health Outcomes,0681204,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.7,7.6,7.8,,,69516,POINT(-122.018966106 37.6028390812),HLTHOUT,CASTHMA,681204,,Current Asthma
2015,CA,California,Upland,City,BRFSS,Health Outcomes,0681344,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.5,8.4,8.6,,,73732,POINT(-117.660290062 34.1178445701),HLTHOUT,CASTHMA,681344,,Current Asthma
2015,CA,California,Vacaville,City,BRFSS,Health Outcomes,0681554,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.8,8.7,8.9,,,92428,POINT(-121.96903046 38.3597235063),HLTHOUT,CASTHMA,681554,,Current Asthma
2015,CA,California,Vallejo,City,BRFSS,Health Outcomes,0681666,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.0,8.9,9.0,,,115942,POINT(-122.235518478 38.1135329247),HLTHOUT,CASTHMA,681666,,Current Asthma
2015,CA,California,Victorville,City,BRFSS,Health Outcomes,0682590,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.6,9.4,9.7,,,115903,POINT(-117.353855136 34.5277691103),HLTHOUT,CASTHMA,682590,,Current Asthma
2015,CA,California,Visalia,City,BRFSS,Health Outcomes,0682954,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.9,8.8,9.0,,,124442,POINT(-119.325273214 36.3270623157),HLTHOUT,CASTHMA,682954,,Current Asthma
2015,CA,California,Vista,City,BRFSS,Health Outcomes,0682996,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.6,8.5,8.7,,,93834,POINT(-117.238607217 33.1895481978),HLTHOUT,CASTHMA,682996,,Current Asthma
2015,CA,California,West Covina,City,BRFSS,Health Outcomes,0684200,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.3,7.2,7.4,,,106098,POINT(-117.91128206 34.0554415174),HLTHOUT,CASTHMA,684200,,Current Asthma
2015,CA,California,Westminster,City,BRFSS,Health Outcomes,0684550,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.5,7.4,7.6,,,89701,POINT(-117.993760054 33.7521523769),HLTHOUT,CASTHMA,684550,,Current Asthma
2015,CA,California,Whittier,City,BRFSS,Health Outcomes,0685292,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.7,7.6,7.8,,,85331,POINT(-118.018796341 33.9678255596),HLTHOUT,CASTHMA,685292,,Current Asthma
2015,CO,Colorado,Arvada,City,BRFSS,Health Outcomes,0803455,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.9,8.8,9.0,,,106433,POINT(-105.146327974 39.8308263293),HLTHOUT,CASTHMA,803455,,Current Asthma
2015,CO,Colorado,Aurora,City,BRFSS,Health Outcomes,0804000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.3,9.2,9.3,,,325078,POINT(-104.726526621 39.7091594781),HLTHOUT,CASTHMA,804000,,Current Asthma
2015,CO,Colorado,Boulder,City,BRFSS,Health Outcomes,0807850,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.5,8.4,8.7,,,97385,POINT(-105.25151776 40.0275510494),HLTHOUT,CASTHMA,807850,,Current Asthma
2015,CO,Colorado,Centennial,City,BRFSS,Health Outcomes,0812815,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.1,8.1,8.2,,,100377,POINT(-104.867986891 39.592872073),HLTHOUT,CASTHMA,812815,,Current Asthma
2015,CO,Colorado,Colorado Springs,City,BRFSS,Health Outcomes,0816000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.2,9.2,9.3,,,416427,POINT(-104.760664479 38.8672748077),HLTHOUT,CASTHMA,816000,,Current Asthma
2015,CO,Colorado,Denver,City,BRFSS,Health Outcomes,0820000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.9,8.9,9.0,,,600158,POINT(-104.876365322 39.7620283743),HLTHOUT,CASTHMA,820000,,Current Asthma
2015,CO,Colorado,Fort Collins,City,BRFSS,Health Outcomes,0827425,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.9,8.8,8.9,,,143986,POINT(-105.065904872 40.5487758924),HLTHOUT,CASTHMA,827425,,Current Asthma
2015,CO,Colorado,Greeley,City,BRFSS,Health Outcomes,0832155,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.7,9.6,9.8,,,92889,POINT(-104.771170982 40.4141369521),HLTHOUT,CASTHMA,832155,,Current Asthma
2015,AZ,Arizona,Peoria,City,BRFSS,Health Outcomes,0454050,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.8,8.7,8.9,,,154065,POINT(-112.298680584 33.7847206422),HLTHOUT,CASTHMA,454050,,Current Asthma
2015,CO,Colorado,Lakewood,City,BRFSS,Health Outcomes,0843000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.9,8.8,9.0,,,142980,POINT(-105.116965444 39.6976734462),HLTHOUT,CASTHMA,843000,,Current Asthma
2015,CO,Colorado,Longmont,City,BRFSS,Health Outcomes,0845970,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.9,8.7,9.0,,,86270,POINT(-105.10195106 40.1695164708),HLTHOUT,CASTHMA,845970,,Current Asthma
2015,CO,Colorado,Loveland,City,BRFSS,Health Outcomes,0846465,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.9,8.8,9.1,,,66859,POINT(-105.061758435 40.4165693758),HLTHOUT,CASTHMA,846465,,Current Asthma
2015,CO,Colorado,Pueblo,City,BRFSS,Health Outcomes,0862000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.8,9.7,9.9,,,106595,POINT(-104.612001218 38.2733957251),HLTHOUT,CASTHMA,862000,,Current Asthma
2015,CO,Colorado,Thornton,City,BRFSS,Health Outcomes,0877290,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.1,9.0,9.2,,,118772,POINT(-104.944956758 39.9193994188),HLTHOUT,CASTHMA,877290,,Current Asthma
2015,CO,Colorado,Westminster,City,BRFSS,Health Outcomes,0883835,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.8,8.7,8.9,,,106114,POINT(-105.062645316 39.8838511475),HLTHOUT,CASTHMA,883835,,Current Asthma
2015,CT,Connecticut,Bridgeport,City,BRFSS,Health Outcomes,0908000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.2,11.1,11.3,,,144229,POINT(-73.196054694 41.1928054233),HLTHOUT,CASTHMA,908000,,Current Asthma
2015,CT,Connecticut,Danbury,City,BRFSS,Health Outcomes,0918430,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.0,9.8,10.1,,,80893,POINT(-73.470938682 41.4015898606),HLTHOUT,CASTHMA,918430,,Current Asthma
2015,CT,Connecticut,Hartford,City,BRFSS,Health Outcomes,0937000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.9,12.7,13.0,,,124775,POINT(-72.6834012389 41.7660706419),HLTHOUT,CASTHMA,937000,,Current Asthma
2015,CT,Connecticut,New Britain,City,BRFSS,Health Outcomes,0950370,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.7,11.5,11.8,,,73206,POINT(-72.7861630705 41.675922654),HLTHOUT,CASTHMA,950370,,Current Asthma
2015,CT,Connecticut,New Haven,City,BRFSS,Health Outcomes,0952000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.6,11.5,11.7,,,129779,POINT(-72.9247595793 41.3113869392),HLTHOUT,CASTHMA,952000,,Current Asthma
2015,CT,Connecticut,Norwalk,City,BRFSS,Health Outcomes,0955990,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.6,9.5,9.7,,,85603,POINT(-73.4224513123 41.1175631682),HLTHOUT,CASTHMA,955990,,Current Asthma
2015,CT,Connecticut,Stamford,City,BRFSS,Health Outcomes,0973000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.4,9.3,9.5,,,122643,POINT(-73.5589363142 41.1049145013),HLTHOUT,CASTHMA,973000,,Current Asthma
2015,CT,Connecticut,Waterbury,City,BRFSS,Health Outcomes,0980000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.8,11.7,11.9,,,110366,POINT(-73.036129832 41.5582443266),HLTHOUT,CASTHMA,980000,,Current Asthma
