year,stateabbr,statedesc,cityname,geographiclevel,datasource,category,uniqueid,measure,data_value_unit,datavaluetypeid,data_value_type,data_value,low_confidence_limit,high_confidence_limit,data_value_footnote_symbol,data_value_footnote,populationcount,geolocation,categoryid,measureid,cityfips,tractfips,short_question_text
2015,CA,California,Napa,City,BRFSS,Health Outcomes,0650258,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.9,11.6,12.2,,,76915,POINT(-122.301093331 38.2980424649),HLTHOUT,PHLTH,650258,,Physical Health
2015,CA,California,Newport Beach,City,BRFSS,Health Outcomes,0651182,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.9,7.7,8.2,,,85186,POINT(-117.867364631 33.6150103607),HLTHOUT,PHLTH,651182,,Physical Health
2015,CA,California,Norwalk,City,BRFSS,Health Outcomes,0652526,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.8,12.5,13.0,,,105549,POINT(-118.082915204 33.9068808228),HLTHOUT,PHLTH,652526,,Physical Health
2015,CA,California,Oakland,City,BRFSS,Health Outcomes,0653000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.4,12.3,12.5,,,390724,POINT(-122.214859257 37.790878035),HLTHOUT,PHLTH,653000,,Physical Health
2015,CA,California,Oceanside,City,BRFSS,Health Outcomes,0653322,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.1,11.9,12.3,,,167086,POINT(-117.308200285 33.2247457474),HLTHOUT,PHLTH,653322,,Physical Health
2015,CA,California,Ontario,City,BRFSS,Health Outcomes,0653896,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.0,14.8,15.2,,,163924,POINT(-117.606427103 34.0392649464),HLTHOUT,PHLTH,653896,,Physical Health
2015,CA,California,Orange,City,BRFSS,Health Outcomes,0653980,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.4,11.2,11.6,,,136416,POINT(-117.8231855 33.8046419567),HLTHOUT,PHLTH,653980,,Physical Health
2015,CA,California,Oxnard,City,BRFSS,Health Outcomes,0654652,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.0,14.7,15.2,,,197899,POINT(-119.18187657 34.1959237731),HLTHOUT,PHLTH,654652,,Physical Health
2015,CA,California,Palmdale,City,BRFSS,Health Outcomes,0655156,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.9,14.7,15.2,,,152750,POINT(-118.105772328 34.5944899803),HLTHOUT,PHLTH,655156,,Physical Health
2015,CA,California,Pasadena,City,BRFSS,Health Outcomes,0656000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.1,9.9,10.3,,,137122,POINT(-118.138921644 34.1597634806),HLTHOUT,PHLTH,656000,,Physical Health
2015,CA,California,Perris,City,BRFSS,Health Outcomes,0656700,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,16.9,16.4,17.4,,,68386,POINT(-117.223291831 33.7897346094),HLTHOUT,PHLTH,656700,,Physical Health
2015,CA,California,Pleasanton,City,BRFSS,Health Outcomes,0657792,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.6,7.3,7.9,,,70285,POINT(-121.880775002 37.6656092171),HLTHOUT,PHLTH,657792,,Physical Health
2015,CA,California,Pomona,City,BRFSS,Health Outcomes,0658072,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.8,14.5,15.1,,,149058,POINT(-117.762551658 34.0585026366),HLTHOUT,PHLTH,658072,,Physical Health
2015,CA,California,Rancho Cucamonga,City,BRFSS,Health Outcomes,0659451,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.5,10.4,10.7,,,165269,POINT(-117.56617587 34.1245895555),HLTHOUT,PHLTH,659451,,Physical Health
2015,CA,California,Redding,City,BRFSS,Health Outcomes,0659920,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.0,12.7,13.3,,,89861,POINT(-122.365026322 40.5697591271),HLTHOUT,PHLTH,659920,,Physical Health
2015,CA,California,Redlands,City,BRFSS,Health Outcomes,0659962,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.2,10.8,11.5,,,68747,POINT(-117.170935294 34.0511315317),HLTHOUT,PHLTH,659962,,Physical Health
2015,AZ,Arizona,Chandler,City,BRFSS,Health Outcomes,0412000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.7,9.5,9.9,,,236123,POINT(-111.852210033 33.28318981),HLTHOUT,PHLTH,412000,,Physical Health
2015,CA,California,Redondo Beach,City,BRFSS,Health Outcomes,0660018,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.6,7.4,7.9,,,66748,POINT(-118.376567893 33.8575280159),HLTHOUT,PHLTH,660018,,Physical Health
2015,CA,California,Redwood City,City,BRFSS,Health Outcomes,0660102,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.5,10.2,10.8,,,76815,POINT(-122.224767617 37.5009145276),HLTHOUT,PHLTH,660102,,Physical Health
2015,CA,California,Rialto,City,BRFSS,Health Outcomes,0660466,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.9,15.7,16.2,,,99171,POINT(-117.388535978 34.1128158089),HLTHOUT,PHLTH,660466,,Physical Health
2015,CA,California,Richmond,City,BRFSS,Health Outcomes,0660620,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.6,13.4,13.9,,,103701,POINT(-122.336803759 37.9479710365),HLTHOUT,PHLTH,660620,,Physical Health
2015,CA,California,Riverside,City,BRFSS,Health Outcomes,0662000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.6,13.5,13.8,,,303871,POINT(-117.394845824 33.9381251685),HLTHOUT,PHLTH,662000,,Physical Health
2015,CA,California,Roseville,City,BRFSS,Health Outcomes,0662938,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.1,9.9,10.4,,,118788,POINT(-121.302847708 38.7657516182),HLTHOUT,PHLTH,662938,,Physical Health
2015,CA,California,Sacramento,City,BRFSS,Health Outcomes,0664000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.3,13.2,13.4,,,466488,POINT(-121.468299801 38.5666321567),HLTHOUT,PHLTH,664000,,Physical Health
2015,CA,California,Salinas,City,BRFSS,Health Outcomes,0664224,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,16.5,16.2,16.7,,,150441,POINT(-121.631811961 36.6889174321),HLTHOUT,PHLTH,664224,,Physical Health
2015,CA,California,San Bernardino,City,BRFSS,Health Outcomes,0665000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,18.7,18.5,18.9,,,209924,POINT(-117.295272732 34.1392322844),HLTHOUT,PHLTH,665000,,Physical Health
2015,CA,California,San Buenaventura (Ventura),City,BRFSS,Health Outcomes,0665042,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.0,10.7,11.2,,,106433,POINT(-119.231436551 34.2743610206),HLTHOUT,PHLTH,665042,,Physical Health
2015,AZ,Arizona,Gilbert,City,BRFSS,Health Outcomes,0427400,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.9,8.7,9.1,,,208453,POINT(-111.746237467 33.310149392),HLTHOUT,PHLTH,427400,,Physical Health
2015,CA,California,San Diego,City,BRFSS,Health Outcomes,0666000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.9,10.8,11.0,,,1307402,POINT(-117.119792061 32.8355639418),HLTHOUT,PHLTH,666000,,Physical Health
2015,CA,California,San Francisco,City,BRFSS,Health Outcomes,0667000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.6,9.5,9.7,,,805235,POINT(-122.440987876 37.7559136611),HLTHOUT,PHLTH,667000,,Physical Health
2015,AZ,Arizona,Glendale,City,BRFSS,Health Outcomes,0427820,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.5,13.3,13.7,,,226721,POINT(-112.225306421 33.5796123089),HLTHOUT,PHLTH,427820,,Physical Health
2015,CA,California,San Jose,City,BRFSS,Health Outcomes,0668000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.2,10.2,10.3,,,945942,POINT(-121.847228423 37.3003963176),HLTHOUT,PHLTH,668000,,Physical Health
2015,CA,California,San Leandro,City,BRFSS,Health Outcomes,0668084,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.8,10.7,11.1,,,84950,POINT(-122.159061655 37.7074299262),HLTHOUT,PHLTH,668084,,Physical Health
2015,CA,California,San Marcos,City,BRFSS,Health Outcomes,0668196,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.1,11.7,12.4,,,83781,POINT(-117.174363098 33.134965986),HLTHOUT,PHLTH,668196,,Physical Health
2015,CA,California,San Mateo,City,BRFSS,Health Outcomes,0668252,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.4,9.2,9.6,,,97207,POINT(-122.312390346 37.5518226893),HLTHOUT,PHLTH,668252,,Physical Health
2015,CA,California,San Ramon,City,BRFSS,Health Outcomes,0668378,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.1,6.8,7.3,,,72148,POINT(-121.938150371 37.7623705462),HLTHOUT,PHLTH,668378,,Physical Health
2015,CA,California,Santa Ana,City,BRFSS,Health Outcomes,0669000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,16.7,16.5,16.9,,,324528,POINT(-117.881890237 33.7366948419),HLTHOUT,PHLTH,669000,,Physical Health
2015,CA,California,Santa Barbara,City,BRFSS,Health Outcomes,0669070,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.9,10.6,11.2,,,88410,POINT(-119.720187334 34.4285733874),HLTHOUT,PHLTH,669070,,Physical Health
2015,CA,California,Santa Clara,City,BRFSS,Health Outcomes,0669084,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.5,8.3,8.7,,,116468,POINT(-121.967932117 37.3646197504),HLTHOUT,PHLTH,669084,,Physical Health
2015,CA,California,Santa Clarita,City,BRFSS,Health Outcomes,0669088,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.0,9.8,10.2,,,176320,POINT(-118.503504698 34.4119039185),HLTHOUT,PHLTH,669088,,Physical Health
2015,CA,California,Santa Maria,City,BRFSS,Health Outcomes,0669196,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,16.8,16.4,17.1,,,99553,POINT(-120.443326954 34.9333735757),HLTHOUT,PHLTH,669196,,Physical Health
2015,CA,California,Santa Monica,City,BRFSS,Health Outcomes,0670000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.3,8.1,8.5,,,89736,POINT(-118.481563937 34.0231891612),HLTHOUT,PHLTH,670000,,Physical Health
2015,CA,California,Santa Rosa,City,BRFSS,Health Outcomes,0670098,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.8,11.5,12.0,,,167815,POINT(-122.706005935 38.4464423102),HLTHOUT,PHLTH,670098,,Physical Health
2015,CA,California,Simi Valley,City,BRFSS,Health Outcomes,0672016,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.0,9.8,10.2,,,124237,POINT(-118.748980462 34.2662462857),HLTHOUT,PHLTH,672016,,Physical Health
2015,CA,California,South Gate,City,BRFSS,Health Outcomes,0673080,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,16.8,16.3,17.2,,,94396,POINT(-118.192550525 33.9447322664),HLTHOUT,PHLTH,673080,,Physical Health
2015,CA,California,Stockton,City,BRFSS,Health Outcomes,0675000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.0,14.9,15.2,,,291707,POINT(-121.311121669 37.9766322679),HLTHOUT,PHLTH,675000,,Physical Health
2015,CA,California,Sunnyvale,City,BRFSS,Health Outcomes,0677000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.9,7.7,8.0,,,140081,POINT(-122.025624324 37.3834416566),HLTHOUT,PHLTH,677000,,Physical Health
2015,CA,California,Temecula,City,BRFSS,Health Outcomes,0678120,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.2,9.9,10.4,,,100097,POINT(-117.12239028 33.5029980884),HLTHOUT,PHLTH,678120,,Physical Health
2015,CA,California,Thousand Oaks,City,BRFSS,Health Outcomes,0678582,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.0,8.8,9.2,,,126683,POINT(-118.874888411 34.1917745655),HLTHOUT,PHLTH,678582,,Physical Health
2015,CA,California,Torrance,City,BRFSS,Health Outcomes,0680000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.2,8.1,8.3,,,145438,POINT(-118.341641983 33.8345985464),HLTHOUT,PHLTH,680000,,Physical Health
2015,CA,California,Tracy,City,BRFSS,Health Outcomes,0680238,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.5,11.3,11.8,,,82922,POINT(-121.444621463 37.7243277375),HLTHOUT,PHLTH,680238,,Physical Health
2015,CA,California,Turlock,City,BRFSS,Health Outcomes,0680812,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.5,13.2,13.9,,,68549,POINT(-120.858762412 37.5052158271),HLTHOUT,PHLTH,680812,,Physical Health
2015,CA,California,Tustin,City,BRFSS,Health Outcomes,0680854,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.1,10.9,11.4,,,75540,POINT(-117.810730968 33.7308520326),HLTHOUT,PHLTH,680854,,Physical Health
2015,CA,California,Union City,City,BRFSS,Health Outcomes,0681204,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.2,9.0,9.5,,,69516,POINT(-122.018966106 37.6028390812),HLTHOUT,PHLTH,681204,,Physical Health
2015,CA,California,Upland,City,BRFSS,Health Outcomes,0681344,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.0,11.7,12.2,,,73732,POINT(-117.660290062 34.1178445701),HLTHOUT,PHLTH,681344,,Physical Health
2015,CA,California,Vacaville,City,BRFSS,Health Outcomes,0681554,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.3,11.0,11.6,,,92428,POINT(-121.96903046 38.3597235063),HLTHOUT,PHLTH,681554,,Physical Health
2015,CA,California,Vallejo,City,BRFSS,Health Outcomes,0681666,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.5,12.4,12.7,,,115942,POINT(-122.235518478 38.1135329247),HLTHOUT,PHLTH,681666,,Physical Health
2015,CA,California,Victorville,City,BRFSS,Health Outcomes,0682590,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,16.2,15.9,16.5,,,115903,POINT(-117.353855136 34.5277691103),HLTHOUT,PHLTH,682590,,Physical Health
2015,CA,California,Visalia,City,BRFSS,Health Outcomes,0682954,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.7,13.4,14.1,,,124442,POINT(-119.325273214 36.3270623157),HLTHOUT,PHLTH,682954,,Physical Health
2015,CA,California,Vista,City,BRFSS,Health Outcomes,0682996,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.8,13.6,14.1,,,93834,POINT(-117.238607217 33.1895481978),HLTHOUT,PHLTH,682996,,Physical Health
2015,CA,California,West Covina,City,BRFSS,Health Outcomes,0684200,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.5,10.3,10.7,,,106098,POINT(-117.91128206 34.0554415174),HLTHOUT,PHLTH,684200,,Physical Health
2015,CA,California,Westminster,City,BRFSS,Health Outcomes,0684550,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.5,12.3,12.8,,,89701,POINT(-117.993760054 33.7521523769),HLTHOUT,PHLTH,684550,,Physical Health
2015,CA,California,Whittier,City,BRFSS,Health Outcomes,0685292,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.2,11.0,11.5,,,85331,POINT(-118.018796341 33.9678255596),HLTHOUT,PHLTH,685292,,Physical Health
2015,CO,Colorado,Arvada,City,BRFSS,Health Outcomes,0803455,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.8,9.6,10.1,,,106433,POINT(-105.146327974 39.8308263293),HLTHOUT,PHLTH,803455,,Physical Health
2015,CO,Colorado,Aurora,City,BRFSS,Health Outcomes,0804000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.8,11.6,11.9,,,325078,POINT(-104.726526621 39.7091594781),HLTHOUT,PHLTH,804000,,Physical Health
2015,CO,Colorado,Boulder,City,BRFSS,Health Outcomes,0807850,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.0,8.7,9.2,,,97385,POINT(-105.25151776 40.0275510494),HLTHOUT,PHLTH,807850,,Physical Health
2015,CO,Colorado,Centennial,City,BRFSS,Health Outcomes,0812815,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.8,7.6,8.0,,,100377,POINT(-104.867986891 39.592872073),HLTHOUT,PHLTH,812815,,Physical Health
2015,AZ,Arizona,Mesa,City,BRFSS,Health Outcomes,0446000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.3,12.1,12.4,,,439041,POINT(-111.718721181 33.4022837359),HLTHOUT,PHLTH,446000,,Physical Health
2015,CO,Colorado,Colorado Springs,City,BRFSS,Health Outcomes,0816000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.8,10.7,10.9,,,416427,POINT(-104.760664479 38.8672748077),HLTHOUT,PHLTH,816000,,Physical Health
2015,CO,Colorado,Denver,City,BRFSS,Health Outcomes,0820000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.8,10.7,10.9,,,600158,POINT(-104.876365322 39.7620283743),HLTHOUT,PHLTH,820000,,Physical Health
2015,CO,Colorado,Fort Collins,City,BRFSS,Health Outcomes,0827425,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.6,9.4,9.8,,,143986,POINT(-105.065904872 40.5487758924),HLTHOUT,PHLTH,827425,,Physical Health
2015,CO,Colorado,Greeley,City,BRFSS,Health Outcomes,0832155,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.3,12.1,12.6,,,92889,POINT(-104.771170982 40.4141369521),HLTHOUT,PHLTH,832155,,Physical Health
2015,CO,Colorado,Lakewood,City,BRFSS,Health Outcomes,0843000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.6,10.4,10.8,,,142980,POINT(-105.116965444 39.6976734462),HLTHOUT,PHLTH,843000,,Physical Health
2015,CO,Colorado,Longmont,City,BRFSS,Health Outcomes,0845970,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.5,10.2,10.8,,,86270,POINT(-105.10195106 40.1695164708),HLTHOUT,PHLTH,845970,,Physical Health
2015,CO,Colorado,Loveland,City,BRFSS,Health Outcomes,0846465,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.7,9.4,10.0,,,66859,POINT(-105.061758435 40.4165693758),HLTHOUT,PHLTH,846465,,Physical Health
2015,CO,Colorado,Pueblo,City,BRFSS,Health Outcomes,0862000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.4,14.2,14.6,,,106595,POINT(-104.612001218 38.2733957251),HLTHOUT,PHLTH,862000,,Physical Health
2015,CO,Colorado,Thornton,City,BRFSS,Health Outcomes,0877290,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.7,10.5,10.9,,,118772,POINT(-104.944956758 39.9193994188),HLTHOUT,PHLTH,877290,,Physical Health
2015,CO,Colorado,Westminster,City,BRFSS,Health Outcomes,0883835,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.8,9.6,10.0,,,106114,POINT(-105.062645316 39.8838511475),HLTHOUT,PHLTH,883835,,Physical Health
2015,CT,Connecticut,Bridgeport,City,BRFSS,Health Outcomes,0908000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.0,14.8,15.2,,,144229,POINT(-73.196054694 41.1928054233),HLTHOUT,PHLTH,908000,,Physical Health
2015,CT,Connecticut,Danbury,City,BRFSS,Health Outcomes,0918430,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.5,11.2,11.8,,,80893,POINT(-73.470938682 41.4015898606),HLTHOUT,PHLTH,918430,,Physical Health
2015,CT,Connecticut,Hartford,City,BRFSS,Health Outcomes,0937000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,17.8,17.6,18.1,,,124775,POINT(-72.6834012389 41.7660706419),HLTHOUT,PHLTH,937000,,Physical Health
2015,CT,Connecticut,New Britain,City,BRFSS,Health Outcomes,0950370,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.8,14.5,15.1,,,73206,POINT(-72.7861630705 41.675922654),HLTHOUT,PHLTH,950370,,Physical Health
