year,stateabbr,statedesc,cityname,geographiclevel,datasource,category,uniqueid,measure,data_value_unit,datavaluetypeid,data_value_type,data_value,low_confidence_limit,high_confidence_limit,data_value_footnote_symbol,data_value_footnote,populationcount,geolocation,categoryid,measureid,cityfips,tractfips,short_question_text
2015,CA,California,Pleasanton,City,BRFSS,Prevention,657792,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,64.8,64.6,65,,,70285,POINT(-121.880775002 37.6656092171),PREVENT,CHECKUP,657792,,Annual Checkup
2015,CA,California,Pomona,City,BRFSS,Prevention,658072,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,64.2,64,64.4,,,149058,POINT(-117.762551658 34.0585026366),PREVENT,CHECKUP,658072,,Annual Checkup
2015,CA,California,Rancho Cucamonga,City,BRFSS,Prevention,659451,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,67.5,67.4,67.7,,,165269,POINT(-117.56617587 34.1245895555),PREVENT,CHECKUP,659451,,Annual Checkup
2015,CA,California,Redding,City,BRFSS,Prevention,659920,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,61.2,61,61.5,,,89861,POINT(-122.365026322 40.5697591271),PREVENT,CHECKUP,659920,,Annual Checkup
2015,CA,California,Redlands,City,BRFSS,Prevention,659962,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,66.8,66.5,67.1,,,68747,POINT(-117.170935294 34.0511315317),PREVENT,CHECKUP,659962,,Annual Checkup
2015,CA,California,Redondo Beach,City,BRFSS,Prevention,660018,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,66.3,66,66.5,,,66748,POINT(-118.376567893 33.8575280159),PREVENT,CHECKUP,660018,,Annual Checkup
2015,CA,California,Redwood City,City,BRFSS,Prevention,660102,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,64,63.7,64.2,,,76815,POINT(-122.224767617 37.5009145276),PREVENT,CHECKUP,660102,,Annual Checkup
2015,CA,California,Rialto,City,BRFSS,Prevention,660466,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,66.5,66.3,66.7,,,99171,POINT(-117.388535978 34.1128158089),PREVENT,CHECKUP,660466,,Annual Checkup
2015,CA,California,Richmond,City,BRFSS,Prevention,660620,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,67.1,66.9,67.2,,,103701,POINT(-122.336803759 37.9479710365),PREVENT,CHECKUP,660620,,Annual Checkup
2015,CA,California,Riverside,City,BRFSS,Prevention,662000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,63.8,63.7,63.9,,,303871,POINT(-117.394845824 33.9381251685),PREVENT,CHECKUP,662000,,Annual Checkup
2015,CA,California,Roseville,City,BRFSS,Prevention,662938,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,66.1,65.9,66.3,,,118788,POINT(-121.302847708 38.7657516182),PREVENT,CHECKUP,662938,,Annual Checkup
2015,AZ,Arizona,Gilbert,City,BRFSS,Prevention,427400,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,67.6,67.5,67.8,,,208453,POINT(-111.746237467 33.310149392),PREVENT,CHECKUP,427400,,Annual Checkup
2015,CA,California,Sacramento,City,BRFSS,Prevention,664000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,63.1,63,63.2,,,466488,POINT(-121.468299801 38.5666321567),PREVENT,CHECKUP,664000,,Annual Checkup
2015,CA,California,Salinas,City,BRFSS,Prevention,664224,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,63.4,63.2,63.7,,,150441,POINT(-121.631811961 36.6889174321),PREVENT,CHECKUP,664224,,Annual Checkup
2015,CA,California,San Bernardino,City,BRFSS,Prevention,665000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,65.5,65.4,65.6,,,209924,POINT(-117.295272732 34.1392322844),PREVENT,CHECKUP,665000,,Annual Checkup
2015,CA,California,San Buenaventura (Ventura),City,BRFSS,Prevention,665042,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,65,64.8,65.3,,,106433,POINT(-119.231436551 34.2743610206),PREVENT,CHECKUP,665042,,Annual Checkup
2015,CA,California,San Diego,City,BRFSS,Prevention,666000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,65.3,65.2,65.3,,,1307402,POINT(-117.119792061 32.8355639418),PREVENT,CHECKUP,666000,,Annual Checkup
2015,US,United States,,US,BRFSS,Prevention,59,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,68.6,68.3,68.9,,,308745538,,PREVENT,CHECKUP,,,Annual Checkup
2015,AZ,Arizona,Glendale,City,BRFSS,Prevention,427820,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,66.2,66.1,66.4,,,226721,POINT(-112.225306421 33.5796123089),PREVENT,CHECKUP,427820,,Annual Checkup
2015,CA,California,San Francisco,City,BRFSS,Prevention,667000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,66.2,66.1,66.3,,,805235,POINT(-122.440987876 37.7559136611),PREVENT,CHECKUP,667000,,Annual Checkup
2015,CA,California,San Jose,City,BRFSS,Prevention,668000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,64,63.9,64.1,,,945942,POINT(-121.847228423 37.3003963176),PREVENT,CHECKUP,668000,,Annual Checkup
2015,CA,California,San Leandro,City,BRFSS,Prevention,668084,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,64.8,64.7,65,,,84950,POINT(-122.159061655 37.7074299262),PREVENT,CHECKUP,668084,,Annual Checkup
2015,CA,California,San Marcos,City,BRFSS,Prevention,668196,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,64.3,64.1,64.6,,,83781,POINT(-117.174363098 33.134965986),PREVENT,CHECKUP,668196,,Annual Checkup
2015,CA,California,San Mateo,City,BRFSS,Prevention,668252,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,64.6,64.4,64.8,,,97207,POINT(-122.312390346 37.5518226893),PREVENT,CHECKUP,668252,,Annual Checkup
2015,CA,California,San Ramon,City,BRFSS,Prevention,668378,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,67.4,67.2,67.6,,,72148,POINT(-121.938150371 37.7623705462),PREVENT,CHECKUP,668378,,Annual Checkup
2015,CA,California,Santa Ana,City,BRFSS,Prevention,669000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,62.8,62.7,62.9,,,324528,POINT(-117.881890237 33.7366948419),PREVENT,CHECKUP,669000,,Annual Checkup
2015,CA,California,Santa Barbara,City,BRFSS,Prevention,669070,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,63.4,63.2,63.6,,,88410,POINT(-119.720187334 34.4285733874),PREVENT,CHECKUP,669070,,Annual Checkup
2015,CA,California,Santa Clara,City,BRFSS,Prevention,669084,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,64.8,64.6,65,,,116468,POINT(-121.967932117 37.3646197504),PREVENT,CHECKUP,669084,,Annual Checkup
2015,CA,California,Santa Clarita,City,BRFSS,Prevention,669088,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,65.2,65.1,65.4,,,176320,POINT(-118.503504698 34.4119039185),PREVENT,CHECKUP,669088,,Annual Checkup
2015,CA,California,Santa Maria,City,BRFSS,Prevention,669196,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,61.4,61,61.7,,,99553,POINT(-120.443326954 34.9333735757),PREVENT,CHECKUP,669196,,Annual Checkup
2015,CA,California,Santa Monica,City,BRFSS,Prevention,670000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,66.1,65.9,66.2,,,89736,POINT(-118.481563937 34.0231891612),PREVENT,CHECKUP,670000,,Annual Checkup
2015,CA,California,Santa Rosa,City,BRFSS,Prevention,670098,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,64.2,64,64.4,,,167815,POINT(-122.706005935 38.4464423102),PREVENT,CHECKUP,670098,,Annual Checkup
2015,CA,California,Simi Valley,City,BRFSS,Prevention,672016,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,65.5,65.3,65.7,,,124237,POINT(-118.748980462 34.2662462857),PREVENT,CHECKUP,672016,,Annual Checkup
2015,CA,California,South Gate,City,BRFSS,Prevention,673080,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,62.7,62.4,63,,,94396,POINT(-118.192550525 33.9447322664),PREVENT,CHECKUP,673080,,Annual Checkup
2015,CA,California,Stockton,City,BRFSS,Prevention,675000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,64.9,64.8,65,,,291707,POINT(-121.311121669 37.9766322679),PREVENT,CHECKUP,675000,,Annual Checkup
2015,AZ,Arizona,Mesa,City,BRFSS,Prevention,446000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,66.3,66.2,66.4,,,439041,POINT(-111.718721181 33.4022837359),PREVENT,CHECKUP,446000,,Annual Checkup
2015,CA,California,Sunnyvale,City,BRFSS,Prevention,677000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,65.1,64.9,65.3,,,140081,POINT(-122.025624324 37.3834416566),PREVENT,CHECKUP,677000,,Annual Checkup
2015,CA,California,Temecula,City,BRFSS,Prevention,678120,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,64.7,64.6,64.9,,,100097,POINT(-117.12239028 33.5029980884),PREVENT,CHECKUP,678120,,Annual Checkup
2015,CA,California,Thousand Oaks,City,BRFSS,Prevention,678582,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,65.9,65.7,66.1,,,126683,POINT(-118.874888411 34.1917745655),PREVENT,CHECKUP,678582,,Annual Checkup
2015,CA,California,Torrance,City,BRFSS,Prevention,680000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,66.6,66.4,66.7,,,145438,POINT(-118.341641983 33.8345985464),PREVENT,CHECKUP,680000,,Annual Checkup
2015,CA,California,Tracy,City,BRFSS,Prevention,680238,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,65.5,65.2,65.7,,,82922,POINT(-121.444621463 37.7243277375),PREVENT,CHECKUP,680238,,Annual Checkup
2015,CA,California,Turlock,City,BRFSS,Prevention,680812,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,63.9,63.6,64.2,,,68549,POINT(-120.858762412 37.5052158271),PREVENT,CHECKUP,680812,,Annual Checkup
2015,CA,California,Tustin,City,BRFSS,Prevention,680854,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,65.2,65,65.4,,,75540,POINT(-117.810730968 33.7308520326),PREVENT,CHECKUP,680854,,Annual Checkup
2015,CA,California,Union City,City,BRFSS,Prevention,681204,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,65.2,65,65.5,,,69516,POINT(-122.018966106 37.6028390812),PREVENT,CHECKUP,681204,,Annual Checkup
2015,CA,California,Upland,City,BRFSS,Prevention,681344,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,66.8,66.6,67,,,73732,POINT(-117.660290062 34.1178445701),PREVENT,CHECKUP,681344,,Annual Checkup
2015,CA,California,Vacaville,City,BRFSS,Prevention,681554,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,63.5,63.3,63.8,,,92428,POINT(-121.96903046 38.3597235063),PREVENT,CHECKUP,681554,,Annual Checkup
2015,CA,California,Vallejo,City,BRFSS,Prevention,681666,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,65.2,65.1,65.4,,,115942,POINT(-122.235518478 38.1135329247),PREVENT,CHECKUP,681666,,Annual Checkup
2015,CA,California,Victorville,City,BRFSS,Prevention,682590,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,66.2,66,66.4,,,115903,POINT(-117.353855136 34.5277691103),PREVENT,CHECKUP,682590,,Annual Checkup
2015,CA,California,Visalia,City,BRFSS,Prevention,682954,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,63.9,63.7,64.1,,,124442,POINT(-119.325273214 36.3270623157),PREVENT,CHECKUP,682954,,Annual Checkup
2015,CA,California,Vista,City,BRFSS,Prevention,682996,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,63.6,63.4,63.8,,,93834,POINT(-117.238607217 33.1895481978),PREVENT,CHECKUP,682996,,Annual Checkup
2015,CA,California,West Covina,City,BRFSS,Prevention,684200,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,65.8,65.7,66,,,106098,POINT(-117.91128206 34.0554415174),PREVENT,CHECKUP,684200,,Annual Checkup
2015,CA,California,Westminster,City,BRFSS,Prevention,684550,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,64.6,64.4,64.8,,,89701,POINT(-117.993760054 33.7521523769),PREVENT,CHECKUP,684550,,Annual Checkup
2015,CA,California,Whittier,City,BRFSS,Prevention,685292,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,64.8,64.6,65,,,85331,POINT(-118.018796341 33.9678255596),PREVENT,CHECKUP,685292,,Annual Checkup
2015,CO,Colorado,Arvada,City,BRFSS,Prevention,803455,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,61,60.8,61.2,,,106433,POINT(-105.146327974 39.8308263293),PREVENT,CHECKUP,803455,,Annual Checkup
2015,CO,Colorado,Aurora,City,BRFSS,Prevention,804000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,61.9,61.8,62,,,325078,POINT(-104.726526621 39.7091594781),PREVENT,CHECKUP,804000,,Annual Checkup
2015,CO,Colorado,Boulder,City,BRFSS,Prevention,807850,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,58.7,58.4,58.9,,,97385,POINT(-105.25151776 40.0275510494),PREVENT,CHECKUP,807850,,Annual Checkup
2015,CO,Colorado,Centennial,City,BRFSS,Prevention,812815,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,62.3,62.1,62.5,,,100377,POINT(-104.867986891 39.592872073),PREVENT,CHECKUP,812815,,Annual Checkup
2015,CO,Colorado,Colorado Springs,City,BRFSS,Prevention,816000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,64.5,64.4,64.5,,,416427,POINT(-104.760664479 38.8672748077),PREVENT,CHECKUP,816000,,Annual Checkup
2015,CO,Colorado,Denver,City,BRFSS,Prevention,820000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,62.1,62,62.2,,,600158,POINT(-104.876365322 39.7620283743),PREVENT,CHECKUP,820000,,Annual Checkup
2015,CO,Colorado,Fort Collins,City,BRFSS,Prevention,827425,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,59.1,59,59.3,,,143986,POINT(-105.065904872 40.5487758924),PREVENT,CHECKUP,827425,,Annual Checkup
2015,CO,Colorado,Greeley,City,BRFSS,Prevention,832155,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,58.9,58.7,59.1,,,92889,POINT(-104.771170982 40.4141369521),PREVENT,CHECKUP,832155,,Annual Checkup
2015,CO,Colorado,Lakewood,City,BRFSS,Prevention,843000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,60.9,60.8,61.1,,,142980,POINT(-105.116965444 39.6976734462),PREVENT,CHECKUP,843000,,Annual Checkup
2015,AZ,Arizona,Peoria,City,BRFSS,Prevention,454050,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,67,66.9,67.2,,,154065,POINT(-112.298680584 33.7847206422),PREVENT,CHECKUP,454050,,Annual Checkup
2015,CO,Colorado,Longmont,City,BRFSS,Prevention,845970,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,58.2,58,58.5,,,86270,POINT(-105.10195106 40.1695164708),PREVENT,CHECKUP,845970,,Annual Checkup
2015,CO,Colorado,Loveland,City,BRFSS,Prevention,846465,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,59,58.8,59.3,,,66859,POINT(-105.061758435 40.4165693758),PREVENT,CHECKUP,846465,,Annual Checkup
2015,CO,Colorado,Pueblo,City,BRFSS,Prevention,862000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,61,60.8,61.2,,,106595,POINT(-104.612001218 38.2733957251),PREVENT,CHECKUP,862000,,Annual Checkup
2015,CO,Colorado,Thornton,City,BRFSS,Prevention,877290,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,58.5,58.3,58.7,,,118772,POINT(-104.944956758 39.9193994188),PREVENT,CHECKUP,877290,,Annual Checkup
2015,CO,Colorado,Westminster,City,BRFSS,Prevention,883835,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,59.8,59.6,60,,,106114,POINT(-105.062645316 39.8838511475),PREVENT,CHECKUP,883835,,Annual Checkup
2015,CT,Connecticut,Bridgeport,City,BRFSS,Prevention,908000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,69.9,69.8,70,,,144229,POINT(-73.196054694 41.1928054233),PREVENT,CHECKUP,908000,,Annual Checkup
2015,CT,Connecticut,Danbury,City,BRFSS,Prevention,918430,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,68.1,67.9,68.3,,,80893,POINT(-73.470938682 41.4015898606),PREVENT,CHECKUP,918430,,Annual Checkup
