yearstart,yearend,locationabbr,locationdesc,datasource,topic,question,response,datavalueunit,datavaluetype,datavalue,datavaluealt,datavaluefootnotesymbol,datavaluefootnote,lowconfidencelimit,highconfidencelimit,stratificationcategory1,stratification1,stratificationcategory2,stratification2,stratificationcategory3,stratification3,geolocation,responseid,locationid,topicid,questionid,datavaluetypeid,stratificationcategoryid1,stratificationid1,stratificationcategoryid2,stratificationid2,stratificationcategoryid3,stratificationid3
2016,2016,PR,Puerto Rico,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.6,10.6,,,9.4,12,Race/Ethnicity,Hispanic,,,,,POINT(-66.590149 18.220833),,72,AST,AST1_1,AGEADJPREV,RACE,HIS,,,,
2016,2016,VI,Virgin Islands,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-64.896335 18.335765),,78,AST,AST1_1,AGEADJPREV,RACE,HIS,,,,
2016,2016,AL,Alabama,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.4,10.4,,,5.8,17.9,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-86.63186076199969 32.84057112200048),,1,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,AK,Alaska,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.8,10.8,,,6.9,16.6,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-147.72205903599973 64.84507995700051),,2,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.5,10.5,,,7.7,14.1,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),,4,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,AR,Arkansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-92.27449074299966 34.74865012400045),,5,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,CA,California,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.1,5.1,,,3.8,6.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),,6,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,CO,Colorado,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8,8,,,5.2,11.9,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),,8,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,CT,Connecticut,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.9,6.9,,,4.3,10.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-72.64984095199964 41.56266102000046),,9,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,DE,Delaware,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-75.57774116799965 39.008830667000495),,10,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,DC,District of Columbia,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-77.036871 38.907192),,11,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,FL,Florida,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-81.92896053899966 28.932040377000476),,12,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,GA,Georgia,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-83.62758034599966 32.83968109300048),,13,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,HI,Hawaii,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8,8,,,6.6,9.6,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-157.85774940299973 21.304850435000446),,15,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.3,8.3,,,4.7,14.3,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-114.3637300419997 43.682630005000476),,16,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,IL,Illinois,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-88.99771017799969 40.48501028300046),,17,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,IN,Indiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.6,7.6,,,4.7,12.1,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-86.14996019399968 39.766910452000445),,18,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,IA,Iowa,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-93.81649055599968 42.46940091300047),,19,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,KS,Kansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.7,9.7,,,6.4,14.6,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-98.20078122699965 38.34774030000045),,20,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,KY,Kentucky,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.6,12.6,,,7.5,20.4,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-84.77497104799966 37.645970271000465),,21,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,LA,Louisiana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-92.44568007099969 31.31266064400046),,22,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,ME,Maine,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,19.6,19.6,,,12.1,30.2,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-68.98503133599962 45.254228894000505),,23,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,MD,Maryland,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,6,6,,,4.2,8.3,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-76.60926011099963 39.29058096400047),,24,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,MA,Massachusetts,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.3,8.3,,,4.9,13.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-72.08269067499964 42.27687047000046),,25,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,MI,Michigan,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7,7,,,4.6,10.4,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-84.71439026999968 44.6613195430005),,26,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,MN,Minnesota,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.8,7.8,,,5.4,11,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-94.79420050299967 46.35564873600049),,27,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,MS,Mississippi,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-89.53803082499968 32.745510099000455),,28,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,MO,Missouri,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.7,7.7,,,4.4,13,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-92.56630005299968 38.635790776000476),,29,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,MT,Montana,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.3,14.3,,,10.4,19.2,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-109.42442064499971 47.06652897200047),,30,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,NE,Nebraska,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.2,9.2,,,5.6,14.9,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-99.36572062299967 41.6410409880005),,31,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,NV,Nevada,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-117.07184056399967 39.493240390000494),,32,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,NH,New Hampshire,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.9,6.9,,,4.1,11.4,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-71.50036091999965 43.65595011300047),,33,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,NJ,New Jersey,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.6,6.6,,,3.8,11.1,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-74.27369128799967 40.13057004800049),,34,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,NM,New Mexico,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.8,8.8,,,6.2,12.2,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-106.24058098499967 34.52088095200048),,35,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,NY,New York,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.4,6.4,,,4.3,9.4,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-75.54397042699964 42.82700103200045),,36,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,NC,North Carolina,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,11,11,,,7.3,16.2,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-79.15925046299964 35.466220975000454),,37,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,ND,North Dakota,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.3,11.3,,,7.2,17.4,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-100.11842104899966 47.47531977900047),,38,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,OH,Ohio,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-82.40426005599966 40.06021014100048),,39,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,OK,Oklahoma,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.9,11.9,,,9.1,15.5,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-97.52107021399968 35.47203135600046),,40,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,OR,Oregon,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.3,10.3,,,6.1,16.9,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-120.15503132599969 44.56744942400047),,41,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,PA,Pennsylvania,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.8,8.8,,,5.2,14.5,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-77.86070029399963 40.79373015200048),,42,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,RI,Rhode Island,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-71.52247031399963 41.70828019300046),,44,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,SC,South Carolina,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.6,5.6,,,3.4,9.2,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-81.04537120699968 33.998821303000454),,45,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,SD,South Dakota,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.6,9.6,,,5.9,15.3,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-100.3735306369997 44.353130053000484),,46,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,TN,Tennessee,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-85.77449091399967 35.68094058000048),,47,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,TX,Texas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-99.42677020599967 31.827240407000488),,48,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,UT,Utah,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.5,5.5,,,3.1,9.6,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-111.58713063499971 39.360700171000474),,49,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,VT,Vermont,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.9,7.9,,,4.5,13.5,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-72.51764079099962 43.62538123900049),,50,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,VA,Virginia,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-78.45789046299967 37.54268067400045),,51,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,WA,Washington,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.8,6.8,,,5,9.1,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-120.47001078999972 47.52227862900048),,53,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,WV,West Virginia,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-80.71264013499967 38.66551020200046),,54,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,WI,Wisconsin,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.2,8.2,,,4.6,14.3,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-89.81637074199966 44.39319117400049),,55,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,WY,Wyoming,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,17.8,17.8,,,9.7,30.7,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-108.10983035299967 43.23554134300048),,56,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,GU,Guam,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.8,6.8,,,4.8,9.7,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(144.793731 13.444304),,66,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,PR,Puerto Rico,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-66.590149 18.220833),,72,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,VI,Virgin Islands,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-64.896335 18.335765),,78,AST,AST1_1,AGEADJPREV,RACE,OTH,,,,
2016,2016,AL,Alabama,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,18.5,18.5,,,11.5,28.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-86.63186076199969 32.84057112200048),,1,AST,AST1_1,AGEADJPREV,RACE,MRC,,,,
2016,2016,AK,Alaska,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-147.72205903599973 64.84507995700051),,2,AST,AST1_1,AGEADJPREV,RACE,MRC,,,,
2016,2016,AZ,Arizona,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.8,13.8,,,7.7,23.4,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-111.76381127699972 34.865970280000454),,4,AST,AST1_1,AGEADJPREV,RACE,MRC,,,,
2016,2016,AR,Arkansas,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-92.27449074299966 34.74865012400045),,5,AST,AST1_1,AGEADJPREV,RACE,MRC,,,,
2016,2016,CA,California,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.4,10.4,,,6.7,15.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-120.99999953799971 37.63864012300047),,6,AST,AST1_1,AGEADJPREV,RACE,MRC,,,,
2016,2016,CO,Colorado,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,17.7,17.7,,,12.4,24.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-106.13361092099967 38.843840757000464),,8,AST,AST1_1,AGEADJPREV,RACE,MRC,,,,
2016,2016,CT,Connecticut,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.7,12.7,,,7.5,20.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-72.64984095199964 41.56266102000046),,9,AST,AST1_1,AGEADJPREV,RACE,MRC,,,,
2016,2016,DE,Delaware,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-75.57774116799965 39.008830667000495),,10,AST,AST1_1,AGEADJPREV,RACE,MRC,,,,
2016,2016,DC,District of Columbia,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-77.036871 38.907192),,11,AST,AST1_1,AGEADJPREV,RACE,MRC,,,,
2016,2016,FL,Florida,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.3,11.3,,,6.6,18.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-81.92896053899966 28.932040377000476),,12,AST,AST1_1,AGEADJPREV,RACE,MRC,,,,
2016,2016,GA,Georgia,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-83.62758034599966 32.83968109300048),,13,AST,AST1_1,AGEADJPREV,RACE,MRC,,,,
2016,2016,HI,Hawaii,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,16.5,16.5,,,14.3,18.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-157.85774940299973 21.304850435000446),,15,AST,AST1_1,AGEADJPREV,RACE,MRC,,,,
2016,2016,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-114.3637300419997 43.682630005000476),,16,AST,AST1_1,AGEADJPREV,RACE,MRC,,,,
2016,2016,IL,Illinois,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.6,22.6,,,12.2,38,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-88.99771017799969 40.48501028300046),,17,AST,AST1_1,AGEADJPREV,RACE,MRC,,,,
